"","affy_hg_u133_plus_2","external_gene_name"
"22473","218786_at","NT5DC3"
"22474","219946_x_at","MYH14"
"22475","221447_s_at","GLT8D2"
"22476","218734_at","NAA40"
"22477","222369_at","NAA40"
"22478","219484_at","HCFC2"
"22479","38710_at","OTUB1"
"22480","220819_at","FRMD1"
"22481","219188_s_at","MACROD1"
"22482","219634_at","CHST11"
"22483","221306_at","GPR27"
"22484","63009_at","SHQ1"
"22485","219083_at","SHQ1"
"22486","221786_at","C6orf120"
"22487","221787_at","C6orf120"
"22488","219126_at","PHF10"
"22489","219906_at","EBLN2"
"22490","221878_at","C2orf68"
"22491","65472_at","C2orf68"
"22492","37004_at","SFTPB"
"22493","220998_s_at","UNC93B3"
"22494","221634_at","RPL23AP49"
"22495","37145_at","GNLY"
"22496","219459_at","POLR3B"
"22497","222345_at","EMC10"
"22498","219430_at","GPR137"
"22499","43934_at","GPR137"
"22500","221966_at","GPR137"
"22501","219883_at","KCNK4-TEX40"
"22502","219883_at","CATSPERZ"
"22503","220563_s_at","SHANK1"
"22504","219446_at","RIC8B"
"22505","221469_at","GPR32"
"22506","221462_x_at","KLK15"
"22507","220100_at","SLC22A11"
"22508","49485_at","PRDM4"
"22509","220327_at","VGLL3"
"22510","222242_s_at","KLK5"
"22511","221458_at","HTR1F"
"22512","219239_s_at","ZNF654"
"22513","219910_at","FICD"
"22514","220782_x_at","KLK12"
"22515","221676_s_at","CORO1C"
"22516","219458_s_at","NSUN3"
"22517","220573_at","KLK14"
"22518","221753_at","SSH1"
"22519","221752_at","SSH1"
"22520","218890_x_at","MRPL35"
"22521","220519_s_at","LIM2"
"22522","49452_at","ACACB"
"22523","221928_at","ACACB"
"22524","43427_at","ACACB"
"22525","220000_at","SIGLEC5"
"22526","220000_at","AC018755.2"
"22527","222221_x_at","EHD1"
"22528","218575_at","AC083899.1"
"22529","635_s_at","PPP2R5B"
"22530","219851_at","ZNF613"
"22531","219988_s_at","RNF220"
"22532","219266_at","ZNF350"
"22533","220721_at","ZNF614"
"22534","221152_at","COL8A1"
"22535","219462_at","TMEM53"
"22536","219848_s_at","ZNF432"
"22537","219044_at","THNSL2"
"22538","218696_at","EIF2AK3"
"22539","36907_at","MVK"
"22540","222283_at","ZNF480"
"22541","218557_at","NIT2"
"22542","219410_at","TMEM45A"
"22543","221651_x_at","IGKC"
"22544","221671_x_at","IGKC"
"22545","219516_at","TRPV4"
"22546","221292_at","PTCH2"
"22547","220242_x_at","ZNF701"
"22548","218488_at","EIF2B3"
"22549","221645_s_at","ZNF83"
"22550","218632_at","HECTD3"
"22551","222074_at","UROD"
"22552","220200_s_at","KMT5AP2"
"22553","219050_s_at","ZNHIT2"
"22554","219267_at","GLTP"
"22555","220518_at","ABI3BP"
"22556","220760_x_at","ZNF665"
"22557","220830_at","IMPG2"
"22558","219228_at","ZNF331"
"22559","220735_s_at","SENP7"
"22560","222056_s_at","FAHD2A"
"22561","218504_at","FAHD2A"
"22562","222055_at","FAHD2A"
"22563","221973_at","LINC00342"
"22564","219372_at","IFT81"
"22565","222056_s_at","FAHD2CP"
"22566","219043_s_at","PDCL3P4"
"22567","219886_at","CEP97"
"22568","219460_s_at","TMEM127"
"22569","220983_s_at","NEAT1"
"22570","218461_at","GPN3"
"22571","219922_s_at","LTBP3"
"22572","218584_at","TCTN1"
"22573","220950_s_at","KANSL3"
"22574","219843_at","IPP"
"22575","32209_at","ZNRD2"
"22576","32209_at","FAM89B"
"22577","91703_at","EHBP1L1"
"22578","221755_at","EHBP1L1"
"22579","220412_x_at","KCNK7"
"22580","221274_s_at","LMAN2L"
"22581","218900_at","CNNM4"
"22582","220739_s_at","CNNM3"
"22583","219039_at","SEMA4C"
"22584","46665_at","SEMA4C"
"22585","222056_s_at","FAHD2B"
"22586","218504_at","FAHD2B"
"22587","222055_at","FAHD2B"
"22588","41512_at","BRAP"
"22589","221973_at","AC159540.2"
"22590","220812_s_at","HHLA2"
"22591","221973_at","AC092683.1"
"22592","219986_s_at","ACAD10"
"22593","219817_at","MAPKAPK5-AS1"
"22594","64432_at","MAPKAPK5-AS1"
"22595","220850_at","MORC1"
"22596","218463_s_at","MUS81"
"22597","219651_at","DPPA4"
"22598","35254_at","TRAFD1"
"22599","219836_at","ZBED2"
"22600","219630_at","PDZK1IP1"
"22601","218633_x_at","ABHD10"
"22602","219797_at","MGAT4A"
"22603","221534_at","C11orf68"
"22604","220623_s_at","TSGA10"
"22605","220621_at","FOXE3"
"22606","221492_s_at","ATG3"
"22607","220237_at","ATG3"
"22608","220298_s_at","SPATA6"
"22609","220299_at","SPATA6"
"22610","218519_at","SLC35A5"
"22611","219670_at","BEND5"
"22612","220871_at","AL645730.1"
"22613","221046_s_at","GTPBP8"
"22614","219752_at","RASAL1"
"22615","220557_s_at","PACS1"
"22616","218906_x_at","KLC2"
"22617","219111_s_at","DDX54"
"22618","221103_s_at","CFAP44"
"22619","219111_s_at","MIR7106"
"22620","221777_at","RITA1"
"22621","44065_at","RITA1"
"22622","220964_s_at","RAB1B"
"22623","91826_at","EPS8L1"
"22624","218778_x_at","EPS8L1"
"22625","221665_s_at","EPS8L1"
"22626","221655_x_at","EPS8L1"
"22627","218779_x_at","EPS8L1"
"22628","219734_at","SIDT1"
"22629","219025_at","CD248"
"22630","219043_s_at","PDCL3"
"22631","219313_at","GRAMD1C"
"22632","218749_s_at","SLC8B1"
"22633","39548_at","NPAS2"
"22634","39549_at","NPAS2"
"22635","221592_at","RPL31"
"22636","221593_s_at","RPL31"
"22637","219162_s_at","MRPL11"
"22638","219178_at","QTRT2"
"22639","222357_at","ZBTB20"
"22640","218567_x_at","DPP3"
"22641","219682_s_at","TBX3"
"22642","218471_s_at","AP002748.5"
"22643","218471_s_at","BBS1"
"22644","218867_s_at","SPRING1"
"22645","221908_at","RNFT2"
"22646","221909_at","RNFT2"
"22647","218615_s_at","TMEM39A"
"22648","218872_at","TESC"
"22649","218587_s_at","POGLUT1"
"22650","219584_at","PLA1A"
"22651","219647_at","POPDC2"
"22652","218893_at","ISOC2"
"22653","219043_s_at","PDCL3P6"
"22654","219887_at","CCDC87"
"22655","220748_s_at","ZNF580"
"22656","220137_at","VSIG10"
"22657","220761_s_at","TAOK3"
"22658","221141_x_at","EPN1"
"22659","221667_s_at","HSPB8"
"22660","219420_s_at","COA7"
"22661","218552_at","ECHDC2"
"22662","50376_at","ZNF444"
"22663","218707_at","ZNF444"
"22664","221235_s_at","TGFBRAP1"
"22665","219662_at","C2orf49"
"22666","219904_at","ZSCAN5A"
"22667","219510_at","POLQ"
"22668","220164_s_at","FBXO40"
"22669","219491_at","LRFN4"
"22670","219675_s_at","UXS1"
"22671","31846_at","RHOD"
"22672","221819_at","RAB35"
"22673","219551_at","EAF2"
"22674","220653_at","ZIM2"
"22675","38447_at","GRK2"
"22676","220722_s_at","SLC5A7"
"22677","220942_x_at","FAM162A"
"22678","221533_at","FAM162A"
"22679","51192_at","SSH3"
"22680","219241_x_at","SSH3"
"22681","219919_s_at","SSH3"
"22682","219538_at","WDR5B"
"22683","220895_at","USP29"
"22684","219500_at","CLCF1"
"22685","221412_at","AC004076.1"
"22686","221412_at","VN1R1"
"22687","219284_at","HSPBAP1"
"22688","222248_s_at","SIRT4"
"22689","220047_at","SIRT4"
"22690","58367_s_at","ZNF419"
"22691","219826_at","ZNF419"
"22692","220048_at","EDAR"
"22693","218703_at","SEC22A"
"22694","64486_at","CORO1B"
"22695","221754_s_at","CORO1B"
"22696","219496_at","SOWAHC"
"22697","219849_at","ZNF671"
"22698","220033_at","CYB5RL"
"22699","218531_at","TMEM134"
"22700","219711_at","ZNF586"
"22701","219741_x_at","ZNF552"
"22702","221963_x_at","ZNF587B"
"22703","222135_at","ZNF814"
"22704","60794_f_at","ZNF814"
"22705","219981_x_at","ZNF587"
"22706","219635_at","ZNF606"
"22707","220425_x_at","ROPN1"
"22708","219765_at","ZNF329"
"22709","46167_at","MROH7-TTC4"
"22710","46167_at","TTC4"
"22711","220309_at","TTC22"
"22712","218735_s_at","ZNF544"
"22713","219022_at","C12orf43"
"22714","218687_s_at","MUC13"
"22715","222377_at","TBX10"
"22716","219874_at","SLC12A8"
"22717","220998_s_at","UNC93B1"
"22718","222318_at","ZNF324B"
"22719","219900_s_at","ZNF446"
"22720","219733_s_at","SLC27A5"
"22721","220611_at","DAB1"
"22722","220425_x_at","ROPN1B"
"22723","219175_s_at","SLC41A3"
"22724","40569_at","MZF1"
"22725","220845_at","ACOXL"
"22726","218624_s_at","CENPBD1P1"
"22727","221634_at","CENPBD1P1"
"22728","221634_at","AC016629.3"
"22729","222225_at","AC016629.3"
"22730","219718_at","FGGY"
"22731","52164_at","C11orf24"
"22732","219976_at","HOOK1"
"22733","222343_at","BCL2L11"
"22734","221302_at","KLF15"
"22735","218575_at","ANAPC1"
"22736","220824_at","AC073439.1"
"22737","218639_s_at","ZXDC"
"22738","221906_at","TXNRD3"
"22739","59631_at","TXNRD3"
"22740","221538_s_at","PLXNA1"
"22741","221537_at","PLXNA1"
"22742","219786_at","TESMIN"
"22743","218855_at","TPRA1"
"22744","219035_s_at","RNF34"
"22745","219955_at","L1TD1"
"22746","219955_at","Y_RNA"
"22747","31861_at","IGHMBP2"
"22748","220113_x_at","POLR1B"
"22749","219152_at","PODXL2"
"22750","219154_at","TMEM120B"
"22751","219045_at","RHOF"
"22752","39402_at","IL1B"
"22753","221470_s_at","IL37"
"22754","220322_at","IL36G"
"22755","221240_s_at","B3GNT4"
"22756","221404_at","IL36A"
"22757","219350_s_at","AC048338.2"
"22758","219350_s_at","DIABLO"
"22759","222223_s_at","IL36RN"
"22760","218804_at","ANO1"
"22761","220006_at","EFCC1"
"22762","219350_s_at","AC048338.1"
"22763","219803_at","ANGPTL3"
"22764","221990_at","PAX8"
"22765","220175_s_at","CBWD2"
"22766","219649_at","ALG6"
"22767","218478_s_at","ZCCHC8"
"22768","220744_s_at","IFT122"
"22769","221634_at","RPL23AP7"
"22770","219151_s_at","RABL2A"
"22771","220500_s_at","RABL2A"
"22772","220680_at","RAVER2"
"22773","221509_at","DENR"
"22774","220123_at","SLC35F5"
"22775","38340_at","HIP1R"
"22776","218840_s_at","NADSYN1"
"22777","221704_s_at","VPS37B"
"22778","65585_at","FAM86C1P"
"22779","220353_at","FAM86C1P"
"22780","219021_at","RNF121"
"22781","219246_s_at","OGFOD2"
"22782","44617_at","OGFOD2"
"22783","219245_s_at","OGFOD2"
"22784","219774_at","CCDC93"
"22785","219021_at","IL18BP"
"22786","219323_s_at","IL18BP"
"22787","220559_at","EN1"
"22788","219246_s_at","AC026362.1"
"22789","44617_at","AC026362.1"
"22790","220597_s_at","AC026362.1"
"22791","219245_s_at","AC026362.1"
"22792","220597_s_at","ARL6IP4"
"22793","38671_at","PLXND1"
"22794","221091_at","INSL5"
"22795","220769_s_at","DNAI4"
"22796","220719_at","AC026362.2"
"22797","221965_at","MPHOSPH9"
"22798","221965_at","AC073857.1"
"22799","218897_at","TMEM177"
"22800","218737_at","SBNO1"
"22801","220200_s_at","KMT5A"
"22802","220977_x_at","EPB41L5"
"22803","219253_at","TMEM185B"
"22804","222104_x_at","GTF2H3"
"22805","219735_s_at","TFCP2L1"
"22806","221958_s_at","WLS"
"22807","220295_x_at","DEPDC1"
"22808","218577_at","LRRC40"
"22809","220387_s_at","HHLA3"
"22810","221845_s_at","CLPB"
"22811","221135_s_at","ASTE1"
"22812","219542_at","NEK11"
"22813","220415_at","FPGT-TNNI3K"
"22814","220415_at","TNNI3K"
"22815","34206_at","ARAP1"
"22816","220351_at","ACKR4"
"22817","221695_s_at","MAP3K2"
"22818","219764_at","FZD10"
"22819","220979_s_at","ST6GALNAC5"
"22820","219308_s_at","AK5"
"22821","220109_at","TF"
"22822","221792_at","RAB6B"
"22823","221175_at","C3orf36"
"22824","220765_s_at","LIMS2"
"22825","222151_s_at","CEP63"
"22826","219242_at","CEP63"
"22827","220199_s_at","AC138392.1"
"22828","219970_at","GIPC2"
"22829","218670_at","PUS1"
"22830","218733_at","MSL2"
"22831","218851_s_at","WDR33"
"22832","219134_at","ADGRL4"
"22833","220367_s_at","SAP130"
"22834","36612_at","FAM168A"
"22835","221356_x_at","P2RX2"
"22836","221372_s_at","P2RX2"
"22837","221425_s_at","ISCA1P6"
"22838","219569_s_at","SLC35G2"
"22839","220647_s_at","COA4"
"22840","219076_s_at","PXMP2"
"22841","218957_s_at","PAAF1"
"22842","221133_s_at","CLDN18"
"22843","221132_at","CLDN18"
"22844","219076_s_at","AC135586.2"
"22845","221131_at","A4GNT"
"22846","219149_x_at","DBR1"
"22847","219094_at","ARMC8"
"22848","219882_at","TTLL7"
"22849","218803_at","CHFR"
"22850","219827_at","UCP3"
"22851","219595_at","ZNF26"
"22852","36552_at","C2CD3"
"22853","49077_at","PPME1"
"22854","220380_at","DNASE2B"
"22855","218462_at","RPF1"
"22856","218924_s_at","AL359762.3"
"22857","221057_at","SPATA1"
"22858","218924_s_at","CTBS"
"22859","218923_at","CTBS"
"22860","219036_at","CEP70"
"22861","220816_at","LPAR3"
"22862","220643_s_at","FAIM"
"22863","220583_at","AP001324.3"
"22864","220484_at","MCOLN3"
"22865","222312_s_at","AL603750.1"
"22866","220102_at","FOXL2"
"22867","219220_x_at","MRPS22"
"22868","218932_at","ZNHIT6"
"22869","220772_at","BPESC1"
"22870","31799_at","COPB2"
"22871","220912_at","RN7SL724P"
"22872","219414_at","CLSTN2"
"22873","220026_at","CLCA4"
"22874","221861_at","ARRB1"
"22875","49111_at","ARRB1"
"22876","218832_x_at","ARRB1"
"22877","43511_s_at","ARRB1"
"22878","220810_at","CLCA3P"
"22879","221861_at","AP001972.5"
"22880","49111_at","AP001972.5"
"22881","43511_s_at","AP001972.5"
"22882","219221_at","ZBTB38"
"22883","221180_at","MAP3K19"
"22884","32502_at","GDPD5"
"22885","218684_at","LRRC8D"
"22886","219012_s_at","EMSY"
"22887","219295_s_at","PCOLCE2"
"22888","219643_at","LRP1B"
"22889","220787_at","AC107021.1"
"22890","219504_s_at","RPAP2"
"22891","218870_at","ARHGAP15"
"22892","221361_at","OMP"
"22893","33197_at","MYO7A"
"22894","218901_at","PLSCR4"
"22895","219770_at","GTDC1"
"22896","221600_s_at","AAMDC"
"22897","221599_at","AAMDC"
"22898","58916_at","KCTD14"
"22899","219545_at","KCTD14"
"22900","219217_at","NARS2"
"22901","218683_at","PTBP2"
"22902","220195_at","MBD5"
"22903","218736_s_at","PALMD"
"22904","220572_at","AP000873.2"
"22905","219936_s_at","GPR87"
"22906","220005_at","P2RY13"
"22907","219130_at","TRMT13"
"22908","220313_at","GPR88"
"22909","222360_at","DPH5"
"22910","219590_x_at","DPH5"
"22911","221622_s_at","TMEM126B"
"22912","220613_s_at","SYTL2"
"22913","37892_at","COL11A1"
"22914","220046_s_at","CCNL1"
"22915","218807_at","VAV3"
"22916","218806_s_at","VAV3"
"22917","219507_at","RSRC1"
"22918","220903_at","GFM1"
"22919","219979_s_at","HIKESHI"
"22920","218729_at","LXN"
"22921","221872_at","RARRES1"
"22922","220389_at","CCDC81"
"22923","221922_at","GPSM2"
"22924","218665_at","FZD4"
"22925","222209_s_at","TMEM135"
"22926","219370_at","RPRM"
"22927","219412_at","RAB38"
"22928","221776_s_at","BRD7P2"
"22929","221874_at","ELAPOR1"
"22930","219773_at","NOX4"
"22931","36499_at","CELSR2"
"22932","35179_at","B3GAT3P1"
"22933","222060_at","KRT8P12"
"22934","220468_at","ARL14"
"22935","221154_at","TRIM49"
"22936","220534_at","TRIM49D1"
"22937","220534_at","TRIM49D2"
"22938","221154_at","TRIM49C"
"22939","219404_at","EPS8L3"
"22940","219806_s_at","SMCO4"
"22941","221580_s_at","TAF1D"
"22942","218750_at","TAF1D"
"22943","219286_s_at","RBM15"
"22944","218750_at","SNORA25"
"22945","218750_at","SNORA32"
"22946","218750_at","SNORD6"
"22947","220269_at","ZBBX"
"22948","220235_s_at","LRIF1"
"22949","221517_s_at","AP001273.2"
"22950","221517_s_at","MED17"
"22951","219375_at","CEPT1"
"22952","221081_s_at","DENND2D"
"22953","220630_s_at","CHIA"
"22954","220427_at","LINC01806"
"22955","219069_at","ANKRD49"
"22956","220025_at","TBR1"
"22957","221884_at","MECOM"
"22958","220278_at","KDM4D"
"22959","220476_s_at","INKA2"
"22960","219964_at","ST7L"
"22961","221775_x_at","RPL22P1"
"22962","220960_x_at","RPL22P1"
"22963","218926_at","MYNN"
"22964","220622_at","LRRC31"
"22965","219209_at","IFIH1"
"22966","220693_at","CCDC82"
"22967","220328_at","PHC3"
"22968","220198_s_at","EIF5A2"
"22969","220783_at","MMP27"
"22970","220462_at","CSRNP3"
"22971","219490_s_at","DCLRE1B"
"22972","220064_at","TTC21B"
"22973","219469_at","DYNC2H1"
"22974","218618_s_at","FNDC3B"
"22975","221360_s_at","GHSR"
"22976","219787_s_at","ECT2"
"22977","219939_s_at","CSDE1"
"22978","219304_s_at","PDGFD"
"22979","221428_s_at","TBL1XR1"
"22980","221705_s_at","SIKE1"
"22981","220829_s_at","B3GALT1"
"22982","219330_at","VANGL1"
"22983","221097_s_at","KCNMB2"
"22984","221097_s_at","AC117457.1"
"22985","219628_at","ZMAT3"
"22986","220948_s_at","ATP1A1"
"22987","219799_s_at","DHRS9"
"22988","221125_s_at","KCNMB3"
"22989","219923_at","TRIM45"
"22990","219768_at","VTCN1"
"22991","220306_at","TENT5C"
"22992","219473_at","GDAP2"
"22993","218882_s_at","WDR3"
"22994","219106_s_at","AC093899.2"
"22995","219106_s_at","KLHL41"
"22996","219002_at","FASTKD1"
"22997","218826_at","SLC35F2"
"22998","218766_s_at","WARS2"
"22999","220801_s_at","HAO2"
"23000","219642_s_at","PEX5L"
"23001","221570_s_at","METTL5"
"23002","220839_at","METTL5"
"23003","221446_at","ADAM30"
"23004","222001_x_at","LINC00623"
"23005","220766_at","BTG4"
"23006","220007_at","METTL8"
"23007","222351_at","PPP2R1B"
"23008","220172_at","DCAF17"
"23009","219374_s_at","ALG9"
"23010","220642_x_at","GPR89A"
"23011","222140_s_at","GPR89A"
"23012","219374_s_at","AP001781.2"
"23013","218583_s_at","DCUN1D1"
"23014","218925_s_at","C11orf1"
"23015","221985_at","KLHL24"
"23016","221986_s_at","KLHL24"
"23017","221203_s_at","YEATS2"
"23018","221713_s_at","AC131160.1"
"23019","221713_s_at","MAP6D1"
"23020","221438_s_at","TEX12"
"23021","222315_at","AC245407.2"
"23022","218833_at","MAP3K20"
"23023","219587_at","TTC12"
"23024","219293_s_at","OLA1"
"23025","221032_s_at","TMPRSS5"
"23026","219234_x_at","SCRN3"
"23027","218795_at","ACP6"
"23028","220642_x_at","GPR89B"
"23029","222140_s_at","GPR89B"
"23030","221084_at","HTR3B"
"23031","221267_s_at","ABHD17AP1"
"23032","218789_s_at","C11orf71"
"23033","220645_at","NXPE4"
"23034","221411_at","HOXD12"
"23035","218765_at","SIDT2"
"23036","56256_at","SIDT2"
"23037","221904_at","FAM131A"
"23038","221110_x_at","PDE11A"
"23039","221674_s_at","CHRD"
"23040","222001_x_at","LINC00869"
"23041","219345_at","BOLA1"
"23042","220031_at","OTUD7B"
"23043","221505_at","ANP32E"
"23044","218847_at","IGF2BP2"
"23045","219464_at","CA14"
"23046","219506_at","C1orf54"
"23047","221189_s_at","TARS2"
"23048","218960_at","TMPRSS4"
"23049","220578_at","ADAMTSL4"
"23050","31835_at","HRG"
"23051","221487_s_at","ENSA"
"23052","221486_at","ENSA"
"23053","219684_at","RTP4"
"23054","222212_s_at","CERS2"
"23055","220546_at","KMT2A"
"23056","221856_s_at","MINDY1"
"23057","221222_s_at","C1orf56"
"23058","218717_s_at","P3H2"
"23059","218672_at","SCNM1"
"23060","220332_at","CLDN16"
"23061","218483_s_at","IFT46"
"23062","219983_at","PLAAT1"
"23063","219984_s_at","PLAAT1"
"23064","221781_s_at","DNAJC10"
"23065","221782_at","DNAJC10"
"23066","221006_s_at","SNX27"
"23067","221498_at","SNX27"
"23068","222075_s_at","OAZ3"
"23069","221053_s_at","TDRKH"
"23070","221052_at","TDRKH"
"23071","219558_at","ATP13A3"
"23072","221536_s_at","LSG1"
"23073","221535_at","LSG1"
"23074","220090_at","CRNN"
"23075","220620_at","CRCT1"
"23076","218990_s_at","SPRR3"
"23077","220664_at","SPRR2C"
"23078","220944_at","PGLYRP4"
"23079","218677_at","S100A14"
"23080","221730_at","COL5A2"
"23081","221729_at","COL5A2"
"23082","32625_at","NPR1"
"23083","219680_at","NLRX1"
"23084","220303_at","PDZD3"
"23085","220631_at","OSGEPL1"
"23086","222021_x_at","SDHAP1"
"23087","219858_s_at","MFSD6"
"23088","221510_s_at","GLS"
"23089","57703_at","SENP5"
"23090","222110_at","SENP5"
"23091","AFFX-HUMISGF3A/M97935_5_at","STAT1"
"23092","AFFX-HUMISGF3A/M97935_MA_at","STAT1"
"23093","AFFX-HUMISGF3A/M97935_MB_at","STAT1"
"23094","AFFX-HUMISGF3A/M97935_3_at","STAT1"
"23095","220041_at","PIGZ"
"23096","222365_at","TBCEL"
"23097","220043_s_at","MELTF"
"23098","221296_at","TECTA"
"23099","220141_at","JHY"
"23100","221891_x_at","HSPA8"
"23101","221891_x_at","SNORD14E"
"23102","221115_s_at","FLAD1"
"23103","221115_s_at","LENEP"
"23104","219334_s_at","NABP1"
"23105","218711_s_at","CAVIN2"
"23106","221185_s_at","IQCG"
"23107","221208_s_at","MSANTD2"
"23108","219125_s_at","SLC50A1"
"23109","219550_at","ROBO3"
"23110","219373_at","DPM3"
"23111","220909_at","TRIM46"
"23112","220758_s_at","ROBO4"
"23113","220576_at","PGAP1"
"23114","220466_at","CCDC15"
"23115","219397_at","COQ10B"
"23116","219046_s_at","PKNOX2"
"23117","63305_at","PKNOX2"
"23118","222171_s_at","PKNOX2"
"23119","221277_s_at","PUS3"
"23120","219176_at","MAIP1"
"23121","219945_at","DDX25"
"23122","222154_s_at","SPATS2L"
"23123","218774_at","DCPS"
"23124","218554_s_at","ASH1L"
"23125","218873_at","AL353807.3"
"23126","220403_s_at","TP53AIP1"
"23127","220402_at","TP53AIP1"
"23128","218873_at","GON4L"
"23129","219846_at","GON4L"
"23130","219515_at","PRDM10"
"23131","220243_at","ZBTB44"
"23132","220677_s_at","ADAMTS8"
"23133","220676_at","ADAMTS8"
"23134","222020_s_at","NTM"
"23135","219259_at","SEMA4A"
"23136","32091_at","SLC25A44"
"23137","32091_at","PMF1"
"23138","219236_at","PAQR6"
"23139","34868_at","SMG5"
"23140","218512_at","WDR12"
"23141","219834_at","CARF"
"23142","218491_s_at","THYN1"
"23143","221669_s_at","ACAD8"
"23144","220510_at","RHBG"
"23145","222301_at","MIR9-1HG"
"23146","219521_at","B3GAT1"
"23147","219565_at","CYP20A1"
"23148","220142_at","HAPLN2"
"23149","219107_at","BCAN"
"23150","91920_at","BCAN"
"23151","221623_at","BCAN"
"23152","218678_at","NES"
"23153","218914_at","RRNAD1"
"23154","221331_x_at","CTLA4"
"23155","219367_s_at","NRP2"
"23156","221239_s_at","FCRL2"
"23157","220825_s_at","KIRREL1"
"23158","221921_s_at","CADM3"
"23159","221346_at","OR10J1"
"23160","37020_at","CRP"
"23161","219385_at","SLAMF8"
"23162","219386_s_at","SLAMF8"
"23163","220308_at","CFAP45"
"23164","219645_at","CASQ1"
"23165","221245_s_at","FZD5"
"23166","219159_s_at","SLAMF7"
"23167","221770_at","RPE"
"23168","220307_at","CD244"
"23169","221664_s_at","F11R"
"23170","222354_at","F11R"
"23171","221664_s_at","AL591806.2"
