"","logFC","AveExpr","t","P.Value","adj.P.Val","B","hu_gene_name"
"217563_at",-0.0503339743535587,3.70452162404982,-0.796770875895732,0.438865161570293,0.785022418965157,-5.74724165140448,NA
"218239_s_at",-0.0321451419235629,8.99612859996071,-0.796727047724154,0.438889795111376,0.785022418965157,-5.74727545507757,"GTPBP4"
"221716_s_at",0.055590833084115,3.41012428230895,0.796640075358457,0.438938680375883,0.785024201554518,-5.74734252988458,"ACSBG2"
"208748_s_at",-0.0391660685735702,6.5694089374394,-0.796563331020524,0.438981819572897,0.785024201554518,-5.74740171110887,"FLOT1"
"211162_x_at",0.0593098711362356,6.73158098031513,0.796446291157344,0.439047614721628,0.785038857415163,-5.7474919561623,"SCD"
"200877_at",-0.0284461598525452,12.3961663060525,-0.796386828596385,0.439081044612945,0.785038857415163,-5.74753780089924,"CCT4"
"218134_s_at",-0.0348130173243179,9.46941016596306,-0.796289269222361,0.439135896072918,0.785055548866676,-5.7476130109663,"RBM22"
"214380_at",0.0463263533358876,3.39074719916026,0.79579649861691,0.439413016532379,0.785447172110721,-5.74799276767837,NA
"217651_at",-0.0779256074834273,3.51896337652406,-0.79573339391406,0.439448512906856,0.785447172110721,-5.74804138427675,"PELP1"
"214076_at",0.0653736999407396,4.69586878180856,0.795656846237135,0.439491573402166,0.785447172110721,-5.74810035279612,"GFOD2"
"221284_s_at",-0.0629504718447177,3.30653322669258,-0.795427775303611,0.439620449124937,0.78551487986812,-5.74827678683895,"SRC"
"218191_s_at",0.0302574171060769,8.94798719911417,0.795427607460582,0.439620543562556,0.78551487986812,-5.74827691609737,"LMBRD1"
"205193_at",0.0476982978493048,6.26134219272853,0.795106366448463,0.439801314914043,0.785654992041134,-5.74852426315871,"MAFF"
"214744_s_at",-0.0514801503785625,6.39137209926436,-0.794714815848421,0.440021715459967,0.785654992041134,-5.74882562392865,"RPL23"
"214892_x_at",-0.0681008183541166,6.522105375915,-0.794711815098986,0.440023404828159,0.785654992041134,-5.74882793296394,"CACTIN"
"203771_s_at",-0.049578151091965,7.55350469508274,-0.794617244947097,0.440076648246105,0.785654992041134,-5.74890069933036,"BLVRA"
"205834_s_at",0.0463561928577697,3.30877495312301,0.794562478538394,0.440107483854377,0.785654992041134,-5.74894283537525,"PART1"
"214875_x_at",-0.053450975773514,7.11256724159563,-0.794544661279903,0.440117515957231,0.785654992041134,-5.74895654300461,"APLP2"
"209414_at",-0.0473487831441625,4.72862810513216,-0.79451331470372,0.440135166168298,0.785654992041134,-5.7489806586767,"FZR1"
"218752_at",0.0423346196999663,7.06776439112052,0.794508928636452,0.440137635852361,0.785654992041134,-5.74898403291436,"ZMAT5"
"204882_at",-0.0507904831932344,4.74332476598589,-0.794471272696824,0.440158839327034,0.785654992041134,-5.74901300124194,"ARHGAP25"
"217377_x_at",0.0646413310962747,3.55794007700687,0.7944043688161,0.440196513467135,0.785654992041134,-5.74906446663131,"NTRK3"
"219729_at",0.0476816286484243,3.72393587779306,0.794377687211654,0.440211538676448,0.785654992041134,-5.74908499018866,"PRRX2"
"217246_s_at",-0.0561227923512938,3.27633104363033,-0.79431726650175,0.440245564591695,0.785654992041134,-5.74913146363454,"DIAPH2"
"41657_at",0.043887966714119,5.31819904154197,0.794037746881663,0.44040299781823,0.785785628293599,-5.7493464182902,"STK11"
"215515_at",0.05061623994361,4.98269706367617,0.793924688950189,0.440466685367003,0.785785628293599,-5.74943334194764,NA
"213674_x_at",-0.0577335352362307,3.37367948226656,-0.793756350306827,0.440561524386826,0.785785628293599,-5.7495627468712,"IGHD"
"205707_at",0.0337666938866595,5.63580270170207,0.793688003522736,0.440600033467009,0.785785628293599,-5.74961527914406,"IL17RA"
"220078_at",0.0603809391086213,5.55314396240642,0.793496613684287,0.440707880904391,0.785785628293599,-5.74976236210555,"USP48"
"219024_at",0.0347713195374806,8.4505605320967,0.793428960770088,0.44074600707856,0.785785628293599,-5.74981434560862,"PLEKHA1"
"213705_at",0.103045970506698,5.36305628322002,0.79342035927925,0.440750854646673,0.785785628293599,-5.74982095457873,"GGCX"
"217450_at",0.055361426322599,3.55390183174717,0.793385330796903,0.440770596104356,0.785785628293599,-5.74984786809983,"AGFG2"
"201692_at",-0.0444282881736771,9.14946104465083,-0.793379856213291,0.440773681537521,0.785785628293599,-5.74985207430267,"SIGMAR1"
"222000_at",-0.0384989941151119,9.23668436775864,-0.793378673748574,0.440774347967334,0.785785628293599,-5.74985298280418,"C1orf174"
"201518_at",0.0334007629088493,10.4656902638246,0.793277749687603,0.440831230507041,0.785805814777329,-5.74993051940642,"CBX1"
"217767_at",0.0604453389602283,3.61740411300701,0.793183320088306,0.440884456884661,0.785819480453305,-5.75000305840705,"C3"
"205727_at",0.0750877098404034,4.25183530324593,0.79285807228193,0.441067818002682,0.785948919859451,-5.75025284740566,"TEP1"
"219220_x_at",-0.0328273879192819,9.73650107025966,-0.79278243887866,0.441110463903081,0.785948919859451,-5.7503109202013,"MRPS22"
"205372_at",-0.0476965567830491,5.60532300059719,-0.792751723070411,0.441127783762625,0.785948919859451,-5.75033450295673,"PLAG1"
"210233_at",-0.0850583336345041,3.66505705815159,-0.792731213026479,0.44113934909319,0.785948919859451,-5.75035024954343,"IL1RAP"
"203586_s_at",0.0461553378508399,3.75739025999718,0.792422620016534,0.441313383704347,0.785981529183788,-5.750587127106,"ARL4D"
"222016_s_at",-0.033503262904624,4.7938588716915,-0.792388698305707,0.44133251690956,0.785981529183788,-5.75061316046637,"ZSCAN31"
"222329_x_at",0.0615461997668574,3.71288751064066,0.792386270042382,0.441333886567678,0.785981529183788,-5.75061502400844,NA
"210315_at",0.0434365724129191,3.30714314907451,0.792375555970558,0.441339929855345,0.785981529183788,-5.7506232463346,"SYN2"
"213603_s_at",0.0306312711324128,10.9692915126316,0.792199353639495,0.441439324581178,0.786044981318263,-5.75075845521068,"RAC2"
"204880_at",0.04871866296517,7.84395324041209,0.792150818705379,0.441466705358883,0.786044981318263,-5.75079569369262,"MGMT"
"221822_at",0.0352056678209404,6.96678286939557,0.791889841275003,0.441613953179546,0.786225997568209,-5.75099589333332,"SGF29"
"207158_at",-0.0585770990302126,3.28493467040045,-0.791732174526869,0.441702926512339,0.786303238361526,-5.75111681274671,"APOBEC1"
"210821_x_at",0.047232608971415,7.7618710065303,0.791482077043058,0.441844083037235,0.786400087903798,-5.75130857516741,"CENPA"
"204031_s_at",-0.0286057098427632,11.5194247889061,-0.791434990253294,0.441870662310388,0.786400087903798,-5.75134467283112,"PCBP2"
"208313_s_at",-0.0384833548615271,8.45567208851626,-0.791393448363213,0.441894112474699,0.786400087903798,-5.75137651804295,"SF1"
"208920_at",-0.0583812603963964,5.85079021116375,-0.790891530114866,0.44217750499577,0.7866859927762,-5.7517611587007,"SRI"
"201791_s_at",-0.039257981182464,7.96776233186084,-0.790727188624216,0.442270320383201,0.7866859927762,-5.75188705211346,"DHCR7"
"209624_s_at",-0.0695837480713051,6.39616190663628,-0.790690966697848,0.44229077915807,0.7866859927762,-5.75191479663341,"MCCC2"
"200025_s_at",0.0290897989360722,12.7453421252519,0.790661487406118,0.442307430019023,0.7866859927762,-5.75193737571633,"RPL27"
"221665_s_at",-0.0749484979276467,4.7396433564064,-0.790595166784636,0.442344891514023,0.7866859927762,-5.75198816989006,"EPS8L1"
"221760_at",0.0602808541153888,7.63450683047595,0.790480701922161,0.442409552234432,0.7866859927762,-5.7520758280439,"MAN1A1"
"221323_at",-0.0471158968752711,3.97353128994491,-0.790383482191682,0.442464475964918,0.7866859927762,-5.75215027066012,"ULBP1"
"210698_at",-0.0350235367231169,3.32870322485652,-0.790334405714964,0.442492203083735,0.7866859927762,-5.75218784609514,NA
"211061_s_at",0.0329611543297556,8.61900648983836,0.790272686373934,0.442527074705813,0.7866859927762,-5.752235098533,"MGAT2"
"209228_x_at",0.0351236452353634,6.52803546443207,0.790249417099914,0.442540222371766,0.7866859927762,-5.7522529126591,"TUSC3"
"220145_at",0.0771748683305564,4.5199766083115,0.790220642153803,0.442556481209849,0.7866859927762,-5.75227494107124,"MAP9"
"214671_s_at",-0.0751616313450956,5.66531268547308,-0.789990676275334,0.44268643349553,0.786835903228658,-5.75245096324033,"ABR"
"215850_s_at",-0.0486882904663235,4.31051049495844,-0.78964931285838,0.442879380489885,0.787095848619658,-5.75271216615431,"NDUFA5"
"219704_at",-0.0503423040614236,6.1337590979663,-0.789493657077501,0.442967378674855,0.787095848619658,-5.75283123603262,"YBX2"
"216671_x_at",-0.0816199563913459,4.37634337795328,-0.789489754618303,0.442969585027308,0.787095848619658,-5.75283422096904,NA
"217209_at",-0.0351610175624517,3.37835702992743,-0.7893222860775,0.44306427410541,0.787183003684602,-5.75296230265803,NA
"207389_at",0.0375352357979381,3.49533171440281,0.788948276453889,0.443275790785047,0.787354580791713,-5.75324825982561,"GP1BA"
"216753_at",-0.0602529449400958,3.30000589579972,-0.788946175016384,0.443276979408857,0.787354580791713,-5.75324986617669,NA
"204656_at",0.0741720733663819,4.34512522642291,0.788906245652633,0.44329956480554,0.787354580791713,-5.75328038767503,"SHB"
"201292_at",-0.0350064129796479,9.58364324524403,-0.788757854870074,0.443383506039541,0.787354580791713,-5.75339380338011,"TOP2A"
"215786_at",0.0505747292053573,4.41436833482868,0.788747982274116,0.443389091096354,0.787354580791713,-5.75340134835804,NA
"201089_at",0.032591545157377,9.65637078444943,0.788615518704623,0.443464031787126,0.787406590515168,-5.75350257326587,"ATP6V1B2"
"213065_at",-0.0333171191675757,6.88522633566386,-0.788380422447187,0.443597056251651,0.787561711397682,-5.75368218905512,"ZFC3H1"
"219526_at",-0.0371760180891594,8.38331054497456,-0.788209877737811,0.443693571358241,0.787651988347771,-5.75381245633079,"RIOX1"
"200706_s_at",0.0388646496563891,8.33645386398345,0.787971270072353,0.443828627168823,0.78781065775526,-5.75399466911425,"LITAF"
"212222_at",-0.0602703775538599,6.94478659750038,-0.787685652607341,0.443990325545858,0.788016581088183,-5.75421271488749,"PSME4"
"204803_s_at",-0.0458319992941015,3.38471222878673,-0.78748406931224,0.444104471608436,0.788138072466541,-5.75436656405741,"RRAD"
"204728_s_at",0.0642234657707327,5.68954515112512,0.787301905410609,0.444207637476833,0.788240054650248,-5.7545055614261,"WDHD1"
"218701_at",0.0653838986192009,6.59597295605323,0.787088341396139,0.4443286056728,0.788373602576325,-5.75466848087763,"LACTB2"
"214638_s_at",-0.0461630549774184,5.1441874819653,-0.786845963064321,0.444465920321798,0.788536123607321,-5.75485333285421,"CCNT2"
"211980_at",-0.0455932498773482,3.3642249576311,-0.786749814397716,0.444520398891033,0.788551665131393,-5.7549266471203,"COL4A1"
"211475_s_at",0.0389130857347329,8.54465691448634,0.786461306514863,0.444683895041618,0.788760574010471,-5.75514658812649,"BAG1"
"221570_s_at",-0.0320818749000982,11.4638822042201,-0.786378869655148,0.444730618641016,0.788762335251439,-5.75520941951875,"METTL5"
"220446_s_at",-0.0786442234898588,3.46173735953324,-0.785930559950844,0.444984766217757,0.788952462568462,-5.75555100536754,"CHST4"
"220226_at",0.0495402059947138,3.68689326948371,0.7858918114707,0.445006737115866,0.788952462568462,-5.75558052111841,"TRPM8"
"221041_s_at",-0.0722737587961989,4.75267104588256,-0.785843736201515,0.445033997380395,0.788952462568462,-5.75561713949056,"SLC17A5"
"217960_s_at",0.0463690043607033,9.72455813493248,0.785836627225763,0.445038028493994,0.788952462568462,-5.75562255414133,"TOMM22"
"215307_at",0.0779826834702866,4.34366959556444,0.785745917744034,0.445089466937334,0.788952462568462,-5.75569164036908,"ZNF529"
"219921_s_at",-0.050835321579544,3.41900178550186,-0.785609391566428,0.445166893654688,0.788952462568462,-5.75579560784863,"DOCK5"
"206975_at",0.0845463793747148,3.44885452680067,0.785529355874744,0.445212287453532,0.788952462568462,-5.75585654901406,"LTA"
"204353_s_at",-0.0403209636166343,6.90500537217866,-0.785470058516409,0.445245920992055,0.788952462568462,-5.75590169584903,"POT1"
"214368_at",0.0580857723406873,4.33151483538907,0.785463759509229,0.445249493891548,0.788952462568462,-5.75590649149975,"RASGRP2"
"396_f_at",-0.0650482214570377,6.46493011793673,-0.785339731158597,0.445319848487604,0.78899607054075,-5.75600091141008,"EPOR"
"213196_at",0.0449997323501565,4.03844091904386,0.785170211533462,0.445416019205605,0.789085404607465,-5.75612994080131,"ZNF629"
"201613_s_at",-0.0364539616286122,7.85650451219864,-0.785080847675666,0.445466721788093,0.78909417863829,-5.75619794963744,"AP1G2"
"204210_s_at",0.0931826197843614,4.79192168115061,0.784748715114423,0.445655196617597,0.789346973840656,-5.7564506516235,"PCYT1A"
"213632_at",0.0439772026922441,5.71188190473923,0.784594077050392,0.445742966080077,0.789388277718396,-5.7565682742517,"DHODH"
"222317_at",-0.0545127552148028,6.88702927180251,-0.784546362426972,0.445770050149419,0.789388277718396,-5.75660456324704,"PDE3B"
"212424_at",-0.056905923984961,6.11959082068932,-0.784432660040942,0.445834594794315,0.789421526641243,-5.75669103062896,"PDCD11"
"211081_s_at",-0.0801354507678307,5.89939631761295,-0.784217155348966,0.445956945059583,0.789545425144984,-5.756854884389,"MAP4K5"
"201030_x_at",-0.0290079264239243,12.9633544215054,-0.784148161548623,0.445996119966812,0.789545425144984,-5.7569073334796,"LDHB"
"201788_at",-0.0398410270486643,8.72761896489869,-0.783734519333039,0.446231032992394,0.789811757969816,-5.75722169612233,"DDX42"
"219866_at",0.057622984115807,3.6716118666647,0.783721992671258,0.446238148273183,0.789811757969816,-5.75723121386208,"CLIC5"
"207996_s_at",0.0732254251836803,4.21460540949004,0.783403480913451,0.446419090519058,0.790042227636594,-5.75747317205621,"LDLRAD4"
"221439_at",-0.0585516361103963,3.500964872741,-0.783331529174714,0.446459971751733,0.790042227636594,-5.75752781794786,NA
"211354_s_at",-0.0600335118308251,3.70042239843953,-0.783239392764175,0.446512324878614,0.790053814065073,-5.75759778700957,"LEPR"
"217096_at",0.0496788504367483,3.528920605234,0.783149947803791,0.446563152397625,0.790062699000331,-5.75766570498767,NA
"203933_at",0.0594091464412675,6.13446033760833,0.782870246805301,0.446722117386159,0.790202287136872,-5.75787804389592,"RAB11FIP3"
"208228_s_at",-0.06000474715424,3.61997205765163,-0.782826965478886,0.446746719044958,0.790202287136872,-5.75791089533996,"FGFR2"
"218903_s_at",0.0380338159054481,8.30743163375604,0.78265571557448,0.446844068068083,0.790202287136872,-5.75804086141036,"NABP2"
"219730_at",0.0582255175532134,6.43878056288758,0.78257458188417,0.446890194145096,0.790202287136872,-5.75810242685844,"MED18"
"219509_at",-0.0646308494636032,3.61380903618389,-0.782506174234548,0.446929087557077,0.790202287136872,-5.75815433107668,"MYOZ1"
"32259_at",0.0496826171862234,5.92144113124175,0.782446763318209,0.446962867578443,0.790202287136872,-5.75819940567844,"EZH1"
"222370_x_at",0.046447279049449,4.39442918867267,0.782387078915205,0.446996804722688,0.790202287136872,-5.75824468463063,NA
"212172_at",-0.070829472952926,4.58439387443445,-0.782286359693218,0.447054078361429,0.790202287136872,-5.75832108708087,"AK2"
"203149_at",0.0381917469014487,4.59297576540145,0.782230984523975,0.447085569234349,0.790202287136872,-5.75836308913081,"NECTIN2"
"218806_s_at",-0.0558247244251815,9.12687248604556,-0.782136091299183,0.447139536577682,0.790202287136872,-5.75843505931134,"VAV3"
"206927_s_at",-0.0478177531477407,3.37954672303509,-0.782124715188044,0.447146006635892,0.790202287136872,-5.75844368679832,"GUCY1A2"
"216761_at",0.0725531768192556,4.0790679686759,0.78196820102296,0.447235028622033,0.79027863678648,-5.75856237338287,NA
"204667_at",0.0535569056020468,3.95836197365082,0.781819943382181,0.44731936478545,0.79028846246447,-5.7586747789702,NA
"202726_at",-0.0374855354072721,8.0695364618318,-0.781796821086433,0.447332518777543,0.79028846246447,-5.75869230801958,"LIG1"
"221922_at",0.0338751095652676,6.51540863419729,0.781716794896939,0.44737804658529,0.79028846246447,-5.75875297235243,"GPSM2"
"200015_s_at",-0.0287216040545495,10.0073556019284,-0.781627833059405,0.447428661416496,0.790296933139962,-5.75882040376036,"SEPTIN2"
"220360_at",-0.0555665589220496,3.57326259511496,-0.781395896660484,0.447560638603913,0.790379750622278,-5.75899617430295,"THAP9"
"218997_at",-0.0292053859293925,7.12412884686683,-0.781384371009276,0.447567197607131,0.790379750622278,-5.75900490765491,"POLR1E"
"210701_at",0.0684097173458303,5.84294562630689,0.781050582389938,0.447757175926143,0.790566431385952,-5.75925777892573,"CFDP1"
"203641_s_at",0.0473113601758889,3.38774400438375,0.781037576146299,0.447764579557593,0.790566431385952,-5.75926763018911,"COBLL1"
"213930_at",0.0534143802747115,4.96209789944669,0.780823634944531,0.447886373825965,0.790700169181126,-5.7594296532851,"ATG12"
"221828_s_at",0.0590868445694267,4.56553966164028,0.780743476328436,0.447932012585157,0.790700169181126,-5.75949034901153,"MVB12B"
"221550_at",-0.0666963149599919,6.88960328772499,-0.78038588287953,0.448135646147968,0.790937454228221,-5.75976104785333,"COX15"
"219143_s_at",-0.0397442366010881,7.60795100398931,-0.780279276056298,0.448196365283397,0.790937454228221,-5.75984172750935,"RPP25"
"215338_s_at",0.0494121280519121,8.70786991148222,0.780096343876026,0.448300568483365,0.790937454228221,-5.75998014648902,"NKTR"
"205933_at",-0.0479501586353962,3.63454360229423,-0.780030582359708,0.44833803178251,0.790937454228221,-5.76002989890848,"SETBP1"
"221739_at",0.0366349913020615,8.93254838716415,0.779994080928319,0.448358826924122,0.790937454228221,-5.76005751271724,"MYDGF"
"200073_s_at",-0.0378326420159204,11.9502788173831,-0.77998683646216,0.4483629542236,0.790937454228221,-5.76006299311015,"HNRNPD"
"206252_s_at",0.0532693787636382,3.33078463175999,0.779943872536768,0.448387432017831,0.790937454228221,-5.76009549409416,"AVPR1A"
"213051_at",-0.0607639530317197,8.81499064373851,-0.779807060683896,0.448465383308779,0.790967705896609,-5.76019897747746,"ZC3HAV1"
"220782_x_at",-0.06975255820639,3.58449018957605,-0.779719130098033,0.448515488027704,0.790967705896609,-5.76026547872151,"KLK12"
"219191_s_at",-0.0428319213113713,3.49804692526662,-0.779672329520046,0.448542157431281,0.790967705896609,-5.76030087085873,"BIN2"
"207507_s_at",0.0289069874191714,11.6343179545938,0.779214414420326,0.448803153989144,0.791244441485782,-5.7606470590689,"ATP5MC3"
"216256_at",-0.0475882890681952,3.50551959598532,-0.779113966062418,0.448860419044099,0.791244441485782,-5.76072297417423,"GRM8"
"202693_s_at",-0.0404897771190615,9.93066732592769,-0.77907530195989,0.448882462462408,0.791244441485782,-5.76075219267414,"STK17A"
"205545_x_at",-0.0318704505044799,10.3564939482195,-0.779075083589493,0.448882586963032,0.791244441485782,-5.7607523576931,"DNAJC8"
"218149_s_at",-0.0429559197375704,7.26264188190415,-0.77895815230408,0.448949256714662,0.791281093379776,-5.76084071470541,"ZNF395"
"214975_s_at",-0.0690900047643893,6.27190523016596,-0.778696167410726,0.449098653129504,0.791421009907392,-5.76103863492301,"MTMR1"
"205499_at",-0.0285855143015159,3.31028633323127,-0.778650379301631,0.449124766929925,0.791421009907392,-5.7610732199651,"SRPX2"
"220582_at",-0.05400891754378,3.25611149075611,-0.77852938755531,0.449193775348395,0.791421009907392,-5.76116459949106,NA
"217873_at",-0.0376256568770806,9.39937272526069,-0.778497120201148,0.449212180368354,0.791421009907392,-5.7611889673574,"CAB39"
"222110_at",0.0784282335773524,4.95078218634001,0.778293036228041,0.449328599100626,0.791518527012048,-5.76134306744408,"SENP5"
"202594_at",0.0412858586623762,7.82149288343496,0.778239201236626,0.449359312181237,0.791518527012048,-5.76138371111843,"LEPROTL1"
"222050_at",0.0440036294051727,4.83890150291749,0.778142730306056,0.449414352543562,0.791534642364072,-5.76145653712699,NA
"214747_at",0.102967437335748,4.41325505464341,0.778055008265798,0.449464405012304,0.791541970354525,-5.76152275143642,"ZBED4"
"209565_at",0.0341752880395497,9.01664674096334,0.777949374693618,0.449524682104624,0.791544294275694,-5.76160247667835,"RNF113A"
"201200_at",0.0438497208596771,8.71275320529338,0.777864941459289,0.449572865425431,0.791544294275694,-5.76166619420148,"CREG1"
"201051_at",0.0337457120906265,11.3633787484523,0.777811436863176,0.449603400453327,0.791544294275694,-5.76170656816676,"ANP32A"
"208493_at",-0.0414686309219695,3.30509888621101,-0.777624462960795,0.449710116550791,0.791608162701841,-5.76184763666023,"HOXA11"
"215424_s_at",-0.0386630308267395,9.46352833162273,-0.777587054446776,0.449731469521993,0.791608162701841,-5.76187585700439,"SNW1"
"64900_at",-0.043561964037875,6.34507423011073,-0.777169066990107,0.449970102284526,0.791947380020765,-5.76219109532257,"TMEM231"
"216703_at",0.0434412689874273,3.31171968211845,0.77705390427923,0.450035863694822,0.791971439188753,-5.76227792169667,NA
"205052_at",-0.0580067993708601,7.06986747883839,-0.776880706373889,0.450134776347181,0.791971439188753,-5.76240848131082,"AUH"
"204547_at",-0.0751672886486926,4.42544600373583,-0.776878415104709,0.450136084973753,0.791971439188753,-5.76241020833159,"RAB40B"
"214469_at",-0.0472156448257068,4.31668282642538,-0.776704429225598,0.45023546158074,0.791971439188753,-5.76254133483011,"H2AC8"
"206359_at",0.0580158588763477,3.81238785663246,0.776676240600645,0.450251563553187,0.791971439188753,-5.76256257699396,"SOCS3"
"220511_s_at",-0.0583011989499227,3.40367230436609,-0.776645602392787,0.450269065192785,0.791971439188753,-5.76258566429712,"DLC1"
"206065_s_at",0.0512030879433302,3.26654172613196,0.776548905589398,0.450324304669043,0.791971439188753,-5.76265852434636,"DPYS"
"221976_s_at",0.0515981140150226,4.0790246115985,0.776427787026707,0.450393501446418,0.791971439188753,-5.76274977425599,NA
"218494_s_at",0.0433556160405713,7.38163188070635,0.776421623967657,0.450397022669439,0.791971439188753,-5.76275441711573,"SLC2A4RG"
"206586_at",-0.0544390829434712,4.78971586992483,-0.776265766014578,0.450486076832941,0.791990153735306,-5.76287181947634,"CNR2"
"202919_at",0.0365292287364091,8.02463904856747,0.776186140099083,0.450531577783816,0.791990153735306,-5.76293179059599,"MOB4"
"203141_s_at",-0.0910978178120855,4.36741409717964,-0.776161919045069,0.450545419089217,0.791990153735306,-5.76295003183066,"AP3B1"
"206197_at",0.0498640339851154,3.31022544717442,0.776044068470816,0.450612769509653,0.79201538783269,-5.76303877942756,"NME5"
"211263_s_at",0.0396270036830956,3.73089098949127,0.775928255390498,0.450678961687095,0.79201538783269,-5.76312598069797,"PCSK6"
"214277_at",-0.055741659758993,4.00906056151752,-0.775895765816803,0.450697531979236,0.79201538783269,-5.76315044153512,"COX11"
"204935_at",0.052084376375648,3.40401036225944,0.77581059921391,0.45074621353061,0.792020241541967,-5.76321455755574,"PTPN2"
"217902_s_at",-0.0474797131697794,7.68527587267609,-0.775454959498137,0.450949534239286,0.792279684845573,-5.76348222454475,"HERC2"
"210454_s_at",-0.0432905332551073,3.59576922845625,-0.775391650435207,0.450985734335218,0.792279684845573,-5.76352986142612,"KCNJ6"
"200995_at",-0.0486116557805033,6.80513348613904,-0.775278092270946,0.451050671420403,0.792293562690684,-5.76361529932614,"IPO7"
"213173_at",-0.068703799351901,3.96817959802414,-0.775217182051023,0.451085504732289,0.792293562690684,-5.7636611217167,"PCNX1"
"222002_at",0.0385187937195609,3.33517975079419,0.774866994843047,0.451285802432298,0.792564659439188,-5.76392450164468,NA
"212523_s_at",-0.0433497062431463,4.49805310398159,-0.774637302479508,0.451417210636956,0.792714727048077,-5.7640971969528,"SPIDR"
"201749_at",0.0487795127248883,5.37631742845568,0.774447270761922,0.451525946937324,0.792824954980654,-5.76424003786328,"ECE1"
"213594_x_at",0.0423395837006807,9.7288590178313,0.774193204573532,0.451671349498636,0.792984422545772,-5.7644309614761,"SRSF10"
"207226_at",-0.0553906976971628,4.43740737184153,-0.77411475393996,0.451716252883047,0.792984422545772,-5.76448990336326,"H2BC15"
"205985_x_at",0.0362842443474148,3.91581415240489,0.774022065863888,0.451769309071093,0.792984422545772,-5.7645595351589,"CLCNKB"
"211547_s_at",-0.0707827388283816,6.97797471832011,-0.773967285800637,0.451800667924241,0.792984422545772,-5.7646006850285,"PAFAH1B1"
"219504_s_at",-0.0378587213321179,4.47574670310794,-0.773824887442461,0.451882190270499,0.79304430435855,-5.76470763985223,"RPAP2"
"211298_s_at",0.0352220552299286,3.28121487809607,0.77374707177895,0.451926743247924,0.79304430435855,-5.76476607928156,"ALB"
"207228_at",0.048747797182774,3.49358650985122,0.773281003545693,0.452193646022402,0.793431943702379,-5.76511598333593,"PRKACG"
"205521_at",0.0547173232952794,6.89290249541005,0.773081409008832,0.452307977836387,0.793551826032143,-5.76526577144854,"EXOG"
"205333_s_at",0.0456970870854857,6.54494247435702,0.772984158590043,0.45236369142452,0.793568851677188,-5.76533874138968,"RCE1"
"212659_s_at",0.0639289581125848,3.48184732881265,0.772819271493605,0.452458163080875,0.793653859129354,-5.76546244201526,"IL1RN"
"211951_at",-0.0346489698754767,10.8373793254171,-0.772506965519931,0.452637131924907,0.793755792225369,-5.76569667226829,"NOLC1"
"205988_at",-0.0370445289117373,7.33366437041489,-0.772472192466737,0.452657061580765,0.793755792225369,-5.76572274679141,"CD84"
"218526_s_at",-0.0400166800628631,9.40596267150016,-0.772434594427303,0.452678610954235,0.793755792225369,-5.76575093841946,"RANGRF"
"220267_at",-0.0397988949416022,3.29416011560586,-0.772351991726756,0.452725957076177,0.793755792225369,-5.76581287087834,"KRT24"
"204986_s_at",-0.060173337053302,4.57788148094898,-0.772220378429719,0.45280140144906,0.793755792225369,-5.76591153716963,"TAOK2"
"217410_at",-0.0475715694538103,3.45419990099844,-0.77218877757821,0.452819517102111,0.793755792225369,-5.76593522503237,NA
"206367_at",0.043930389875229,3.41555004792358,0.772155811654169,0.452838415787201,0.793755792225369,-5.76595993520345,"REN"
"213007_at",-0.0338128240965668,9.16647911349207,-0.772056747453056,0.452895210227624,0.793774675948182,-5.76603418466448,"FANCI"
"221402_at",-0.0539753569718104,4.11097105353888,-0.771770668230921,0.453059247201414,0.793893587455788,-5.76624855459612,"OR1F1"
"204357_s_at",0.0430079829953407,4.06693812459942,0.771767468135494,0.453061082337126,0.793893587455788,-5.76625095213743,"LIMK1"
"208855_s_at",-0.031850186522958,11.0239849901095,-0.771614307195621,0.453148919885951,0.793893587455788,-5.76636569111555,"STK24"
"218024_at",-0.0306457098953045,10.5080517367854,-0.771584755562421,0.453165868927157,0.793893587455788,-5.76638782702889,"MPC1"
"204901_at",-0.0590966932623191,5.03566159574905,-0.771537108922237,0.453193197013549,0.793893587455788,-5.766423515536,"BTRC"
"204386_s_at",-0.0300830497739024,11.4400855973315,-0.771395432082603,0.453274462922379,0.793955309889834,-5.76652962307774,"MRPL57"
"211628_x_at",0.0272847329413838,10.6485418310967,0.771154534756989,0.453412662708583,0.793984226076607,-5.76670999998029,"FTH1P5"
"218032_at",0.0348441083329141,7.53969420697874,0.771144871421574,0.45341820699389,0.793984226076607,-5.76671723453008,"SNN"
"212216_at",-0.0570061977458856,6.33770588804077,-0.771125287809589,0.45342944311329,0.793984226076607,-5.76673189573698,"PREPL"
"61874_at",-0.0547374111761146,6.29245037740085,-0.771045706100881,0.453475105002357,0.793984226076607,-5.76679147082035,"CACFD1"
"37793_r_at",0.0580679621107417,5.97185321170833,0.770912029457516,0.453551811621651,0.794037925989671,-5.76689152886824,"RAD51D"
"220251_at",-0.0630649173005897,5.37887227128877,-0.770675048894549,0.453687816286863,0.794174972883066,-5.76706887175363,"UTP25"
"221362_at",0.0649571877908657,3.28068694652229,0.770615176838223,0.453722181284191,0.794174972883066,-5.76711366873543,"HTR5A"
"208821_at",-0.0345709949270164,11.1747022056567,-0.770489417301961,0.453794369281372,0.7942207287027,-5.76720775314914,"SNRPB"
