ID_REF,3-28-PD1_rep1,3-28-PD1_rep2,3-28-PD1_rep3,3-28-PD1_rep4,3-28-PD1_rep5,3-28-PD1_rep6,3-28_rep1,3-28_rep3,3-28_rep4,3-28_rep5,3-28_rep6
211974_x_at,1265.673787,1149.429278,1189.415781,1194.510146,1114.19197,1176.944993,1196.513985,1360.063724,1232.597431,1147.701059,1219.128645
211975_at,49.43124533,52.38887451,45.29277509,56.39827644,50.09724389,51.81915357,51.77016241,57.19393147,51.77016241,59.31614001,50.53309391
211976_at,62.0333939,58.391727,67.43117944,64.38733781,62.35194979,64.51449858,58.57562318,66.09598908,62.35611938,60.21458922,54.45198537
211977_at,31.33446799,34.5026322,38.7023054,39.04815925,39.61922167,47.7907323,37.53204154,44.25755942,44.17449197,39.04815925,40.47936048
211978_x_at,11103.3747,11227.16462,11327.65729,11306.14945,11343.4882,11058.88015,11221.73323,11148.56834,11140.88164,10996.6132,10944.0594
211979_at,35.31250661,30.76039461,29.18994053,32.89315605,28.10264994,35.43180187,37.69743506,29.62955665,33.65573988,32.99344264,29.65914775
211980_at,9.867007794,10.32933832,10.55507991,9.364183025,10.73907789,10.11131682,10.55507991,9.156357431,10.69742268,10.55507991,11.565644
211981_at,9.513265452,10.12597501,8.947201921,12.11863359,11.42925204,8.940374676,9.87995058,10.55128718,9.401166837,9.87995058,10.57854483
211982_x_at,587.1464877,572.210312,613.1828481,614.2352919,702.220134,636.2470568,708.735958,739.9258317,691.0434946,677.3296704,669.2005859
211983_x_at,8228.445384,8965.144403,8636.31914,8815.637588,9027.570214,8487.168522,8987.464736,8815.637588,8852.004936,9027.455503,8357.108927
211984_at,344.0501596,361.2431543,361.4101263,347.7728922,349.419215,380.2596982,392.5668669,387.4716482,376.9897299,345.3372554,345.964282
211985_s_at,174.8705605,193.4552313,175.4647884,193.4552313,191.7101252,193.4552313,223.9185525,189.1435744,211.3426619,193.1491056,190.4401706
211986_at,55.1404036,50.64965325,43.29448974,46.5666569,44.97265084,46.97694971,39.29861001,44.47934137,39.11022668,44.47934137,41.60087599
211987_at,1507.806287,1611.212738,1569.612717,1554.895204,1700.925081,1626.294844,1767.492833,1677.599365,1663.737419,1716.008785,1621.042414
211988_at,1017.080874,924.6123536,1046.184089,952.89196,912.8947405,1042.984209,905.3712558,947.0719257,975.7630904,932.271576,995.104419
211989_at,1651.119233,1460.583256,1435.449142,1456.148316,1472.70136,1438.006027,1432.975905,1423.779905,1545.864705,1494.871037,1541.833753
211990_at,10.51738161,11.20947335,10.4093682,10.51738161,10.51738161,10.79713515,9.998209645,10.29693273,11.96768643,9.842004682,10.48128813
211991_s_at,10.37524807,11.29680408,11.72119574,8.400265975,8.465742262,9.181392373,9.847473159,10.08670313,10.37524807,11.04201629,11.79219413
211992_at,310.4123404,287.6934233,288.5855656,270.9504615,270.3347139,294.2748856,296.5283015,280.8862775,280.9008313,258.1192106,248.9224429
211993_at,115.4262159,116.3705671,106.7919484,82.45503506,98.39097788,90.57018415,102.2064327,89.94434799,103.1897879,79.15122607,79.55939293
211994_at,376.5610557,399.7192139,400.3487961,399.7192139,423.1356998,405.1163862,399.7192139,392.9555753,390.0877356,372.2821142,399.7192139
211995_x_at,8505.29921,8727.983181,8608.191964,8864.601269,9168.929742,8530.397034,9011.505942,8786.846572,8852.019336,8990.747295,8546.537003
211996_s_at,618.1464877,532.4263249,471.3571189,428.9073956,505.5417961,463.1575073,401.5828503,391.3618998,478.8706942,383.5696785,374.6634852
211997_x_at,5139.955108,4862.669213,4865.725292,4909.93086,4892.728887,4906.399015,4642.884338,4523.119211,4634.843242,4462.36333,4704.027607
211998_at,415.4226317,406.622466,371.0163578,429.4315669,422.7038517,408.8660374,400.5434537,439.6828481,434.1589935,391.8611037,401.0555787
211999_at,4045.701042,4045.701042,4259.555728,4045.701042,4020.681537,4205.119913,4003.663506,3915.333782,4045.701042,3927.226388,4045.701042
212000_at,43.37919072,48.45980249,45.03586057,41.77918694,57.92305599,49.02643113,59.10806407,53.19950434,55.24110751,48.82356324,45.13347815
212001_at,203.366126,210.6624963,221.6209452,221.9716554,231.6919437,202.837396,251.068613,241.1474753,237.3212612,227.2440011,217.8904334
212002_at,193.6547305,197.2535779,219.4840924,171.2328948,174.972766,158.0550089,181.9617728,183.505936,189.9184452,145.788958,159.184505
212003_at,180.0857699,189.197733,194.3633779,182.1417505,182.4048358,165.6737649,174.181272,171.9027307,174.181272,160.7604189,154.5558464
212004_at,230.4621221,186.0130179,198.0869455,189.0464872,196.6193784,181.0107265,197.5406301,199.2555784,193.8010315,195.7132772,183.8310408
212005_at,331.8919378,337.3328513,324.0820301,331.6660924,353.7802913,304.21084,305.986319,320.1224074,327.2283081,357.9115424,378.7917253
212006_at,458.524617,492.8342659,468.4101208,524.3455496,509.9925212,534.2791237,517.8584886,489.0130248,500.1687785,503.8900107,527.3584416
212007_at,930.8505587,986.2737488,1021.266098,845.7817391,880.3007502,850.9302087,855.5089582,769.8192172,876.3547562,760.764469,742.1334099
212008_at,387.7427589,419.9196077,442.6215975,495.9484307,511.8397224,467.173259,511.3560004,419.206132,483.8464889,471.1555764,550.0192128
212009_s_at,2485.069323,2256.798167,2426.181167,2487.410843,2395.364705,2447.218566,2547.758122,2407.650502,2446.040091,2611.420098,2803.360614
212010_s_at,2306.857914,2285.88597,2497.40106,2434.519246,2534.870224,2478.630093,2633.542701,2623.265307,2528.628333,2552.489654,2525.46685
212012_at,509.9238129,457.2294525,476.4420681,467.2930774,472.6672833,471.8554865,473.9299669,541.231602,501.2283026,474.8537033,475.5291397
212013_at,207.6600532,218.7125471,187.5017293,247.5948741,246.5712783,246.0417816,237.4919412,256.7929823,257.7204322,237.4919412,237.4919412
212014_x_at,10.92364258,9.833713115,9.125820208,9.010391822,8.658361843,9.060579272,9.453597002,9.607495248,8.831800447,9.326979693,9.627966315
212015_x_at,1965.067385,1921.483033,1878.446312,2068.660476,2105.91016,1910.670818,2211.346501,2147.596801,2107.65561,2110.141749,2080.591458
212016_s_at,742.2655336,624.4124507,745.0856441,697.3786967,751.3957429,632.0258687,791.6646762,821.1081499,756.9804986,820.9411446,790.407246
212017_at,281.2424478,265.8192117,276.4551847,292.123773,279.3283252,267.2458203,287.8110968,263.5192128,287.4777689,259.7024163,237.2433561
212018_s_at,979.064684,917.3926044,1003.592453,922.2532491,888.9965735,953.7499135,901.413905,918.8940832,972.6769204,920.7915024,983.5489923
212019_at,43.10140905,46.14743973,52.85727657,40.9845181,41.34310863,50.74908434,41.32779928,45.71881741,45.71881741,42.82763114,49.02035434
212020_s_at,92.53364207,124.9012169,105.2095864,121.400415,123.7101294,107.4283134,130.7088278,129.0661756,125.2478763,114.3486788,105.0256411
212021_s_at,379.4136026,392.8957799,383.3201243,406.5279017,429.502579,433.8545328,458.3004656,440.4464866,419.7980155,409.7937498,429.7649587
212022_s_at,939.5867256,881.4771995,862.6475484,859.7955982,913.5194601,898.2555909,934.9553094,913.7398679,948.9712087,825.8145145,904.6293119
212023_s_at,143.1121542,148.6919465,148.6919465,146.3318703,144.3361535,160.9082033,161.0350015,148.6919465,148.6919465,154.6215678,144.7586776
212024_x_at,207.828767,210.718425,239.952017,239.726783,247.1913124,235.9919426,233.591939,306.7082964,236.804383,244.0345595,253.2102813
212025_s_at,119.8139245,113.2127313,139.0637001,150.9464922,144.5919473,132.8277917,154.8481677,155.8749306,144.5919473,151.7936576,170.073028
212026_s_at,49.43288283,51.20291575,59.88269196,37.01903793,44.73695668,42.77542603,47.9960022,48.86198695,37.92928541,53.95390243,56.30824483
212027_at,542.9373924,474.4677236,480.9605681,451.0934001,468.3214428,540.1555029,482.5487402,483.1190165,496.4155014,438.8635315,514.2328212
212028_at,629.2295329,600.1875093,571.747434,526.7304705,556.2138684,586.578644,581.3737605,545.3074946,599.3989868,576.490894,595.2280613
212029_s_at,12.9616276,11.30389239,14.43113893,12.45043541,11.37321974,12.79497232,11.15172074,12.84614846,12.08108021,11.94197698,12.10669261
212030_at,246.5187816,274.7187151,267.4247663,278.9390475,312.5837008,295.0315394,274.7187151,230.8040666,286.7982182,241.6664231,256.1919423
212031_at,360.770711,433.0988337,400.4010321,422.7555009,436.2083257,426.7911863,438.2192139,405.0079351,440.9577011,417.4538899,413.8737605
212032_s_at,565.8436898,549.4221195,552.8059086,569.083743,539.1078079,554.3427713,491.2646685,512.8859238,552.8059086,520.0172494,570.8176105
212033_at,729.6834369,715.7919456,743.8810697,767.4464922,780.4017231,820.072976,767.4464922,648.9671541,809.9825094,767.4464922,757.6614589
212034_s_at,279.4879496,274.3866125,268.1961114,267.0857146,280.0101241,281.9828525,289.1626286,279.0721323,279.0721323,279.0721323,261.5471266
212035_s_at,75.19287313,71.96702318,65.25379962,80.9206995,92.91013239,69.9229671,82.49577528,84.51009287,72.68406053,82.8139579,79.25693363
212036_s_at,2242.477399,1890.790581,2019.182887,2010.3892,2146.054636,2114.004445,2089.822026,2150.791973,2181.373783,1960.327836,2247.935808
212037_at,173.4176532,200.8157607,211.568902,200.8157607,189.4609615,215.4646709,193.9178672,200.4273747,206.3629597,204.6464877,195.1465522
212038_s_at,1880.583485,2054.81533,2088.457534,2140.937437,2025.850788,2044.669012,2108.330474,1870.564089,2038.951837,2052.201064,2145.779966
212039_x_at,7560.537401,7330.745423,7655.442301,7667.712692,7560.537401,7366.782095,7303.944552,7924.216121,7514.071561,7724.448112,7586.304273
212040_at,153.4799137,155.1101288,154.0599316,139.8682887,165.6120332,149.7603872,155.1101288,158.2752967,162.4676451,155.1101288,145.1668442
212041_at,423.1479694,439.527801,459.5728858,443.0646673,417.4482369,436.8920864,431.6788688,437.3192117,439.1617903,442.8570623,455.4399697
212042_x_at,7655.73429,7499.383888,7729.556601,7152.690496,7501.124603,7180.718259,7412.106106,7759.037446,7499.383888,7775.9236,7516.056273
212043_at,775.8013004,861.8114842,858.9913993,750.7425229,801.3291484,865.3610542,810.9065164,773.2646685,866.3575436,825.6050054,780.6969823
212044_s_at,155.666343,120.2010393,140.0786771,121.0004151,134.0841236,96.56467628,119.8218233,120.2010393,109.4464936,105.2468195,98.14898238
212045_at,19.98893471,24.46421422,22.61813525,21.41355051,27.50925317,27.75687171,29.15131836,24.46421422,28.51599595,22.30254498,25.29842274
212046_x_at,107.515495,100.6741508,92.95382849,100.0875927,94.29194964,80.90356222,85.68287426,94.29194964,94.29194964,90.86166812,99.02963044
212047_s_at,502.658359,497.3163507,503.2171186,522.2313181,522.0457586,474.2465387,505.8318893,505.8318893,502.5873839,488.0828503,510.5499077
212048_s_at,1771.426045,1717.399086,1750.087755,1835.194404,1877.934684,1811.565336,1902.073778,2032.312986,1961.872653,2048.191964,2090.087158
212049_at,40.34942019,37.41298058,34.09206799,33.86894779,37.55045723,33.32128892,32.19916902,33.67445725,36.73993721,33.79156153,32.15404711
212050_at,149.4029893,141.6919451,129.7777213,135.2671075,144.7668749,133.0917898,140.3684242,150.3919462,136.3541349,133.2723396,126.76053
212051_at,200.1134697,214.6772844,195.4660868,202.0187648,186.9747314,199.7063432,186.3026263,218.8583607,205.7199706,207.3373974,188.9283065
212052_s_at,140.9671001,156.2830156,162.8828561,162.122149,170.3158328,155.5583318,166.6332837,194.9465366,147.4374007,168.2438981,173.0031613
212053_at,349.9299088,323.3112099,344.0645201,363.9338568,344.1953056,351.3223354,355.1550536,378.9265494,355.4919412,349.8022958,367.4769205
212054_x_at,115.6728263,109.8994398,100.092475,115.6728263,128.3473218,115.6728263,119.3349292,133.0283112,111.9304096,118.1616422,112.8453994
212055_at,1332.068364,1378.386914,1367.482869,1367.482869,1394.428389,1400.91016,1295.249047,1367.482869,1365.001047,1424.905454,1367.482869
212056_at,359.6861969,364.8451378,357.198123,360.7091148,343.618618,366.7876346,332.8603362,336.7733051,346.7179606,315.5101241,341.7708181
212057_at,405.9701223,377.3828492,377.3828492,364.0483633,407.1136274,365.4386878,391.502323,377.3828492,367.6054773,377.3828492,340.4575801
212058_at,1178.270542,1212.030103,1218.187745,1341.136436,1350.181205,1271.355605,1383.494931,1414.735029,1317.779965,1351.722049,1317.779965
212059_s_at,74.13774082,73.79823414,67.85706165,78.41111229,78.86803892,71.80619921,88.43303905,78.0713998,76.29608713,72.88107001,79.75859797
212060_at,288.6825809,280.1192161,286.3297067,276.842858,261.3263195,303.5255044,308.323847,305.2727231,289.4721029,299.819686,289.7462678
212061_at,212.1573394,264.5555787,243.8902155,245.2688643,248.2123905,267.4789753,241.943485,232.6305873,245.2688643,247.005217,229.6379756
212062_at,75.5728482,77.91108246,77.11987209,72.1323313,77.24888408,73.52345432,81.93123118,82.86471228,77.24888408,83.01221987,73.11776431
212063_at,8.113617565,8.230644809,8.40760254,7.900998723,8.164327602,8.420583967,7.396405479,7.723269973,8.60788181,8.270529079,7.788942252
212064_x_at,852.8616836,793.3501138,818.4222674,832.0692011,755.0373957,787.1223841,816.9722024,787.0822356,846.091582,818.4222674,829.8101341
212065_s_at,87.62804685,87.84884467,89.04662568,85.1528348,115.7374024,109.0561159,128.1171712,106.5986043,110.2750214,107.8555845,106.5986043
212066_s_at,444.7623617,425.4986853,448.7422281,415.8463672,433.6009287,459.3499194,486.1471011,479.0118976,471.4414578,409.6192161,456.6051319
212067_s_at,11.23277653,9.120977169,9.581554735,8.155825219,8.72451493,9.128564913,8.907646422,8.933131708,8.254900923,8.924780141,8.924780141
212068_s_at,215.1638308,231.5114099,213.9676891,237.6536618,236.1436451,243.337142,228.1283048,227.2147167,224.3745767,201.1415594,209.4763784
212069_s_at,125.8910724,117.7090079,110.2996492,114.6231147,107.6900792,120.7215166,115.6010387,122.596352,115.6010387,108.364676,103.3654082
212070_at,9.983798339,10.25297697,9.100385801,10.43350651,9.215849139,9.983798339,9.382367629,9.459289235,10.53416722,9.568141842,10.65624102
212071_s_at,1946.483445,2078.146415,2131.855605,2369.717906,2656.119255,2586.130373,2550.310246,2384.20286,2442.408776,2375.094456,2258.4543
212072_s_at,516.87253,508.6651519,546.9308767,582.8092184,579.8514755,575.95562,624.2373968,577.5289222,591.1535027,596.580075,640.4551407
212073_at,164.1373991,158.7437264,175.1234329,178.3192172,178.3192172,168.9950823,196.6710133,177.2116725,198.805519,167.9788555,172.5626393
212074_at,248.7855806,248.7464855,288.0329243,271.9828525,273.2922509,309.8863898,306.917179,311.8773288,303.8555775,300.6631948,308.0900703
212075_s_at,396.0101241,363.9717027,379.6471559,384.2492407,422.6574712,393.9569997,381.4815988,354.6329228,403.9737583,381.4815988,378.0177414
212076_at,82.43691608,80.92326253,83.57844513,82.5923178,102.7807563,100.3919491,106.7487191,94.65284755,91.56930762,84.91891193,74.81377629
212077_at,7.371247383,7.633713429,7.282657149,7.763309401,7.633713429,7.277041906,7.950898083,7.529957866,7.586614021,7.733592257,7.633713429
212078_s_at,149.0687317,117.401039,117.9475072,121.0374027,123.1856179,125.9730799,121.0374027,121.0374027,130.0026205,107.0566077,108.9222133
212079_s_at,99.96238483,108.8238853,106.5489161,96.11267412,112.0496652,98.70103961,98.70103961,95.91606274,100.6912502,83.93390215,85.80742009
212080_at,125.2115214,115.3959178,119.452199,127.9252423,127.6010387,129.9663794,147.0332591,157.7490724,140.1374004,113.1473615,122.8696303
212081_x_at,136.3103865,147.3863845,131.2919484,131.2919484,137.6415723,128.7374024,131.2919484,112.9677125,138.3265781,123.2947153,107.1828564
212082_s_at,3353.659753,3625.168538,3352.714659,3467.428315,3261.437415,3334.902025,3153.760897,3134.524041,3077.416454,3342.086304,3274.373783
212083_at,580.00337,518.9283037,535.2667474,548.2373968,570.7944974,505.1980673,537.0011157,625.6262756,565.5125207,548.2373968,548.2373968
212084_at,62.69821502,76.60106412,84.70106085,84.70106085,84.70106085,80.92701728,88.56646336,100.3317767,92.63277291,102.5515948,84.70106085
212085_at,2039.821261,1818.173787,1918.680452,1957.024934,1944.680952,1870.701494,1909.716486,2062.6727,1971.77969,2015.284862,2186.300734
212086_x_at,16.76085474,12.90142805,12.98152044,12.71777352,12.05072163,13.44217556,13.11308714,14.58732286,11.12289871,14.26283277,13.80296123
212087_s_at,296.5882964,261.0329704,272.5035245,280.288525,261.8192117,278.8737605,253.7271551,259.5230935,242.1631784,251.3020173,249.847145
212088_at,631.1364847,578.3555775,581.3959503,593.8974645,586.3042235,585.1734424,613.5793612,626.4464866,581.7101197,589.2646685,589.2646685
212089_at,22.80105399,20.54726431,16.81755481,21.64420645,24.54589755,21.67160254,20.34227618,19.27135064,20.94135215,21.14122824,21.14122824
212090_at,39.89978295,36.65429473,45.1357039,37.95325706,42.9526881,45.50797406,42.9526881,37.1514504,42.9526881,42.9526881,46.48601432
212091_s_at,9.661957023,9.510471607,11.2025357,11.0823746,12.74912052,9.65369252,9.103104273,9.766387709,10.05202859,10.05202859,10.05202859
212092_at,9.927169707,9.967437943,9.715838361,9.791802335,10.56671599,10.13200702,10.26534778,9.709998095,9.443748963,10.50949693,11.10626722
212093_s_at,20.67460807,25.93458612,25.93458612,23.6620894,24.16688899,25.93458612,27.84867763,25.93458612,21.59328486,32.17732587,27.84997093
212094_at,10.70621857,9.996503295,10.32845973,9.426524264,9.539728401,9.952351253,9.482800053,9.872554772,9.244102019,8.886779197,11.28061608
212095_s_at,49.88696642,46.63629715,48.54282981,52.90616127,54.68937384,58.19817882,51.09136932,56.35039832,56.07585437,46.06760565,48.33968228
212096_s_at,58.02619505,67.64621899,62.55104492,50.28379234,52.95206612,64.91188501,64.19516851,64.656894,60.88422169,62.19909397,50.9249984
212097_at,9.634485118,10.46471723,9.198956542,10.31740751,11.40285362,8.803727237,9.374959689,9.771029791,9.798762082,10.60293568,9.798762082
212098_at,399.9969653,374.4778031,369.1524134,419.1393683,446.9994394,408.8261254,452.2101197,452.1617521,450.6247686,415.9819674,430.5916611
212099_at,9.429596515,8.600749092,9.431939395,9.64301703,9.254928561,9.02513744,9.201519217,9.913276998,8.706229525,9.499370247,9.740748399
212100_s_at,303.2106956,337.4101208,345.4115874,384.0560458,366.7223876,346.2487542,363.7175685,367.6200974,363.997276,392.5543769,366.6195167
212101_at,280.1523112,254.2646685,242.8710415,278.2352444,290.6440298,276.6845033,278.6041937,291.8828492,286.758117,252.8283836,235.0445036
212102_s_at,20.7877354,23.73063966,25.6093614,26.56323714,21.81753682,23.92453147,24.44185959,21.15138385,22.2863322,23.92953092,23.73063966
212103_at,131.0735161,121.9538667,121.7909961,121.5165769,116.0408699,119.9629656,104.8737661,118.4369565,118.4369565,111.4571675,112.7853494
212104_s_at,407.6919423,363.1607259,346.6428465,328.1785852,330.8555775,338.8555775,327.7306208,333.9033813,344.7947323,306.536538,293.2332661
212105_s_at,362.1355957,336.1627648,325.5346056,363.4372734,388.1592045,379.198984,480.0283015,379.198984,400.9112301,417.7609715,383.6166088
212106_at,228.1810728,188.3785536,170.5332199,142.8047946,164.1488847,170.0785045,164.7283109,157.7724852,166.8106696,138.9937018,158.5693092
212107_s_at,962.0283237,832.8052737,947.6696636,973.0399743,921.9032997,989.7707169,1096.408671,910.8178917,993.0646895,1012.986621,995.8555886
212108_at,468.6283048,464.3487577,463.3617753,476.3719557,526.5953846,494.0048912,495.4904286,490.6973534,480.3443555,489.3098847,495.3458732
212109_at,125.6885365,134.4464922,123.6003106,124.4720739,126.2513311,129.823371,121.0374027,118.5517869,113.0646757,133.2644812,136.8489838
212110_at,435.3974865,418.3283059,444.7444774,414.129224,412.372858,445.1852534,491.2753788,471.1811351,471.8667709,446.6464877,452.3707237
212111_at,197.0163031,186.212616,204.5010313,187.4602327,184.243404,188.5428265,204.2310245,190.7875036,208.019217,188.5428265,196.8542637
212112_s_at,210.6339204,242.9367204,229.3969385,225.853451,229.3969385,268.9646696,247.2368805,223.7010324,229.8684823,237.7060225,215.3710264
212113_at,149.0631305,160.0504353,154.2738601,151.3737646,153.6197304,151.3737646,145.7372743,124.7010393,168.2078508,145.0582075,138.4487445
212114_at,359.0380547,373.0459537,336.0129868,364.2655472,360.9887265,373.4169059,330.6275034,363.29418,352.2373968,337.7088845,332.236952
212115_at,375.6646651,399.5283015,370.9370673,373.1973517,387.5188156,367.5733141,402.0923522,387.5188156,387.5188156,393.187115,382.4968648
212116_at,496.7919401,481.8791573,510.6471141,486.1826598,494.1152322,505.5183388,483.2499332,522.2597345,496.7919401,537.6919423,484.7239983
212117_at,112.028093,100.9361602,112.028093,125.3278057,110.3500239,102.5074823,115.9643835,118.3073476,115.2875636,111.7850257,112.9101291
212118_at,471.3471,443.4000927,512.9999582,527.9872864,521.1157975,535.2858824,557.5828503,600.1267976,522.2687676,578.4743249,565.1537068
212119_at,75.71254708,77.26943384,71.31080677,70.99219284,79.76509259,71.31080677,67.14945765,66.98459998,77.27807371,71.55913688,69.84440483
212120_at,53.8420133,59.79048552,51.82968097,51.64902118,47.7078274,51.40943175,51.82968097,51.82968097,60.2537984,58.38637221,46.96590092
212121_at,342.8399618,350.4342304,357.7637645,397.9573387,367.0010354,367.0010354,343.0237033,394.2909898,354.1639303,386.5584905,382.1681906
212122_at,9.435514212,8.680944818,8.677392887,8.188675566,8.680944818,9.57210382,8.680944818,7.065798055,8.29477198,9.203180695,8.833940102
212123_at,89.94121965,90.66540476,98.58945741,91.23740559,90.59526187,86.17043519,97.35558495,98.77255385,86.90033494,91.23740559,91.23740559
212124_at,551.3943468,525.6101219,472.0322344,521.4341278,490.3020744,577.2730009,525.6559565,521.0481887,525.6101219,522.4130528,509.5641184
212125_at,291.1828481,317.9221507,324.3149186,323.6971031,341.7137306,339.9772165,358.2903705,389.0546315,353.9971732,373.6373991,358.4535651
212126_at,191.8437666,212.0612156,200.1409279,225.3010343,220.0866026,200.8744288,203.135994,209.4212081,192.1036018,199.0366697,176.6159359
212127_at,170.0332499,190.6184447,201.2129561,186.9449505,185.973761,181.8087467,184.9499518,217.2903709,181.1568529,180.3746504,187.282125
212128_s_at,13.45338134,11.58285227,12.47593942,12.00226258,10.21653712,12.89275207,12.53181269,11.96107329,11.73285147,10.65030426,11.46571626
212129_at,1806.301051,1742.548922,1806.301051,1748.238479,1806.301051,1806.301051,1829.351409,1842.029085,1831.297012,1785.077699,1806.301051
212130_x_at,4421.730681,4485.037401,4371.028368,4737.263868,4629.126597,4408.845532,4645.537979,4819.622602,4700.013448,4880.480912,4797.707469
212131_at,929.3455399,890.1034903,842.9919467,884.2101308,871.182058,940.8283115,870.9092033,839.5910941,873.3718859,870.9092033,870.9092033
212132_at,488.6312505,507.7366339,524.2817768,521.6737594,521.6737594,564.6555764,521.6737594,521.6737594,510.1101786,539.6584157,528.8997426
212133_at,228.9816867,206.8395348,218.6094498,214.2213575,218.3512844,235.5192128,218.3512844,208.2620932,216.9923301,218.3512844,223.4539631
212134_at,18.10025099,16.02935133,18.73353094,18.10025099,19.64828064,19.17947132,20.13453045,17.02352575,18.0843971,19.27334577,16.6910441
212135_s_at,269.5010299,252.2283026,227.4718249,257.0092514,283.0802852,246.4320404,256.5801829,243.706752,264.6570884,236.2306172,235.6890004
212136_at,270.1320833,308.0260825,304.24253,279.4038327,332.5073141,384.7237833,323.2392096,302.5171706,332.0304754,317.9010321,289.0828503
212137_at,2065.091735,2259.451434,2221.992896,2270.31864,2407.5738,2340.946514,2382.72896,2566.63741,2410.613091,2423.800886,2254.303248
212138_at,640.499681,729.9746586,783.6295839,730.54649,818.3811538,846.6826026,895.774764,824.4055125,817.908345,822.7828514,790.5192183
212139_at,200.0591284,191.6101274,205.8575007,202.23389,230.4797248,247.9962617,229.2311921,254.4737583,231.3747153,237.4137305,222.5301132
212140_at,374.3934748,402.7283026,423.2567259,440.1782566,469.8184287,448.5235163,477.0925036,452.0713757,429.5345069,438.106324,448.1752654
212141_at,558.10064,522.1283048,551.8815293,557.5373957,596.3873595,560.7792609,574.8683999,510.0459889,579.848058,541.3737605,576.8471536
212142_at,202.7208774,190.4263152,209.517564,222.8305234,250.1813274,222.8305234,278.1919423,220.065501,222.8305234,222.8083853,233.0366314
212143_s_at,8.404449487,8.524618384,7.182203361,9.906854883,9.247298075,8.157769748,9.259043071,9.247298075,9.87995058,10.67635304,8.406262202
212144_at,91.0927223,90.55621619,100.9019892,97.1192208,97.1192208,95.67946268,96.61067869,105.7176474,94.55131102,97.1192208,107.4426358
212145_at,637.7607881,662.0464844,691.1903898,726.04649,706.8362801,706.7607932,750.9173699,728.6926285,715.0910646,780.3737605,737.6573032
212146_at,59.06400493,57.57723702,53.18482329,60.70652157,56.88258378,71.11458785,69.54332983,57.30509704,59.06400493,61.97845374,65.68037498
212147_at,54.46461994,51.99166867,60.70148039,57.50836582,50.45490375,56.27158709,56.46213357,47.97972537,55.81879158,50.27464013,47.81501976
212148_at,12.9851139,15.32831233,13.76483501,13.66738907,14.28457492,13.76483501,20.21615892,15.14290501,13.807259,12.37293216,13.76483501
212149_at,331.5554193,332.4033981,331.6816129,341.573756,331.5554193,383.1555764,341.573756,337.9526017,351.6305262,331.0309844,341.573756
212150_at,183.9232122,205.1806671,165.8555817,183.154809,161.17478,215.2387604,177.3283711,169.2660471,177.3283711,177.8373988,153.0559599
212151_at,17.07986019,14.96238953,16.12708425,15.06763979,14.96238953,14.96238953,14.99077183,13.34274048,13.55604626,14.96238953,14.96238953
212152_x_at,616.2418034,611.4304883,602.7680363,652.1646651,701.5059557,664.4677658,669.3049546,662.4277679,652.1646651,662.5808763,678.6101219
212153_at,294.4731908,299.7825046,319.5464844,340.3362451,364.338266,335.2247831,332.9263892,331.9522648,332.9947757,331.3494655,339.0760318
212154_at,9.980132658,9.008886816,9.980132658,11.21904594,9.187194946,10.08531375,9.980132658,10.83763912,9.884811773,10.274273,10.45137764
212155_at,603.2229869,550.116988,586.655115,568.0984576,549.2329238,537.7571364,543.3578785,518.4808113,558.5900421,558.9737583,583.0599686
212156_at,136.3192124,131.3591016,111.6826244,130.3312944,131.373766,135.3607298,128.415742,131.373766,138.02932,134.4280466,142.5014304
212157_at,17.41595743,12.07814642,13.82394533,14.46019717,12.48826665,13.64947769,13.53122325,13.82394533,11.82667911,14.00405453,15.60506776
212158_at,8.893896773,8.76128744,8.417447256,9.311477649,7.689115748,9.13832788,7.834829174,9.040612114,10.35748488,8.217142095,8.666096128
212159_x_at,325.4378145,327.3177762,290.7421388,347.5721915,349.4212324,315.5707891,360.7903098,377.7373968,350.1134813,366.6457502,362.9634519
212160_at,1095.03601,1211.141335,1290.0969,1214.03178,1244.668674,1427.420974,1383.171504,1218.406294,1303.524692,1439.355605,1400.455614
212161_at,19.81750451,28.00945582,25.2908228,24.54729539,29.71209491,26.78681811,28.28884608,27.38044018,26.91883247,26.21934648,27.66648186
212162_at,95.88923312,110.0319882,102.4854507,119.5101297,122.2552237,126.3120475,120.7737937,121.4155311,119.5101297,120.5374027,119.4802707
212163_at,278.8530041,311.1926501,295.5631739,298.7952623,300.8844593,340.1556555,332.0101241,331.967695,323.7306877,313.3853771,324.1363858
212164_at,53.51387264,52.59771291,54.80351793,62.69796679,59.65013908,66.74374223,71.03299171,69.59589777,67.93115665,68.26802481,77.93753002
212165_at,572.1378249,615.8646662,633.9357725,610.117662,601.8111434,591.7705595,615.8646662,595.5130518,615.8646662,631.3952421,675.2641411
212166_at,508.7980734,533.6737594,526.4362398,568.8439457,561.8733527,561.7464855,602.6943619,548.0048772,562.1283048,561.6611907,562.614106
212167_s_at,542.9368073,500.5193051,499.9555753,488.3962525,475.9787242,471.4423412,465.7217232,438.5665801,482.9445218,480.3126226,514.5143458
212168_at,753.3268628,747.9737583,761.3591738,753.3268628,753.3268628,767.9520581,815.6397243,741.3417305,775.2935648,764.2297575,710.3887423
212169_at,19.22009908,23.97865024,20.71577896,22.639698,22.3718804,20.2577978,21.64420645,21.64420645,21.17703529,22.68541644,26.08607848
