"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"1422082_a_at",0.0514150000000011,7.75609025,0.679080975662931,0.512320130620295,0.999954907561919,-4.96681749332688,"Nfya"
"1431598_a_at",-0.0474524999999992,5.98469775,-0.67899381190579,0.512373094027856,0.999954907561919,-4.96685763789389,"Lhx9"
"1423031_at",-0.0344147499999991,10.260917625,-0.678908328939945,0.512425039334079,0.999954907561919,-4.96689700393331,"Maea"
"1418620_at",0.0568697500000009,5.896088625,0.678852606517309,0.512458901801252,0.999954907561919,-4.96692266249443,"Phox2a"
"1452232_at",-0.0400514999999992,7.74404,-0.678831295617662,0.512471852772092,0.999954907561919,-4.96693247505522,"Galnt7"
"1418596_at",-0.0477634999999993,5.0709525,-0.678778580855271,0.512503889213044,0.999954907561919,-4.96695674629405,"Fgfr4"
"1421417_s_at",-0.0526772499999994,6.376201875,-0.678676043701377,0.512566207759822,0.999954907561919,-4.9670039522875,"Elac1"
"1418745_at",0.0552959999999998,6.20608125,0.678569685373667,0.51263085350025,0.999954907561919,-4.96705291082429,"Omd"
"1427464_s_at",-0.0535972499999975,12.396987125,-0.678520252171856,0.512660901203519,0.999954907561919,-4.96707566345908,"Hspa5"
"1419343_at",0.0442897500000004,5.618686375,0.678495677471764,0.512675839195707,0.999954907561919,-4.96708697391964,"Slc15a1"
"1424079_x_at",0.0528112500000019,9.223809375,0.67830337559229,0.512792740972317,0.999954907561919,-4.96717546802851,"Urm1"
"1417078_at",0.05118075,7.058013875,0.678237664243637,0.512832691075745,0.999954907561919,-4.96720570221943,"Lgals2"
"1452299_at",-0.0556824999999997,8.53851625,-0.678148405222624,0.51288696030267,0.999954907561919,-4.96724676669855,"Wwp1"
"1424043_at",-0.0456004999999995,9.3772395,-0.678086924515024,0.512924342403483,0.999954907561919,-4.96727504872175,"Ppil4"
"1424530_at",-0.0677422499999981,7.228215375,-0.67806457958748,0.512937929190615,0.999954907561919,-4.96728532715419,"Sec14l2"
"1452799_at",0.0634220000000004,8.813536,0.678035521277885,0.512955598359513,0.999954907561919,-4.96729869322501,"Fggy"
"1452090_a_at",-0.0435294999999992,3.9548495,-0.678024710008395,0.512962172343451,0.999954907561919,-4.96730366600035,"Olfm3"
"1449320_at",0.0391777500000002,4.980371375,0.67773400310634,0.513138960816122,0.999954907561919,-4.9674373539557,"Pbsn"
"1451146_at",-0.0754804999999999,8.25850575,-0.677661216209027,0.51318323066523,0.999954907561919,-4.96747081869096,"Zfp386"
"1451406_a_at",-0.0382922499999997,4.762744875,-0.677453811264645,0.513309389385966,0.999954907561919,-4.96756615845284,"Pcsk5"
"1417107_at",-0.0438304999999989,8.1261905,-0.677389073359237,0.513348771488557,0.999954907561919,-4.9675959118548,"Tpd52l2"
"1448220_at",0.0542700000000006,7.13009725,0.677293120806949,0.513407145781355,0.999954907561919,-4.96764000682551,"Ctrb1"
"1437801_at",0.0711392499999995,9.309298625,0.677290882204501,0.513408507719099,0.999954907561919,-4.96764103550889,NA
"1422987_at",-0.0392197499999994,5.116873125,-0.677064145348545,0.513546462831052,0.999954907561919,-4.96774521016426,"Ntn1"
"1433909_at",-0.0642390000000001,6.058247,-0.677052203925582,0.513553729052845,0.999954907561919,-4.96775069581913,"Syt17"
"1423705_at",-0.0453217499999996,7.546002625,-0.676973704599651,0.513601496548571,0.999954907561919,-4.96778675473995,"Enoph1"
"1451132_at",0.042370750000001,10.333883375,0.676968477594878,0.513604677319412,0.999954907561919,-4.96778915565056,"Pbxip1"
"1431012_a_at",-0.0500225000000006,10.20013175,-0.676964974292715,0.513606809178185,0.999954907561919,-4.96779076480683,"Eci2"
"1417356_at",0.056598,5.31902375,0.676935775890447,0.513624577441219,0.999954907561919,-4.9678041760937,"Peg3"
"1449942_a_at",-0.0427064999999998,10.48042775,-0.676857989118575,0.513671915251787,0.999954907561919,-4.96783990229345,"Ilk"
"1417431_a_at",0.0353632500000015,8.235974875,0.676825784282569,0.5136915145493,0.999954907561919,-4.96785469239037,"Sphk2"
"1418354_at",-0.0480502499999991,8.100539625,-0.676461743715878,0.513913094472603,0.999954907561919,-4.96802183511578,"Cog1"
"1433942_at",-0.0402447500000003,5.036334125,-0.676340298313197,0.51398702719249,0.999954907561919,-4.96807757694523,"Myo6"
"1421607_at",0.0590467500000006,5.396428375,0.676180831587959,0.514084115974385,0.999954907561919,-4.96815075663953,"Vgll1"
"1455965_at",-0.0462847499999999,4.960004375,-0.676178168025077,0.514085737735787,0.999954907561919,-4.9681519788261,"Adamts4"
"1417323_at",0.0476925000000022,11.55284375,0.676141389569168,0.514108131318752,0.999954907561919,-4.96816885433428,"Psrc1"
"1438397_a_at",-0.066506999999998,10.35027375,-0.676134837075414,0.514112121047759,0.999954907561919,-4.96817186080997,"Rbm39"
"1421424_a_at",0.0588485000000002,5.4487385,0.676083628031068,0.514143302215069,0.999954907561919,-4.9681953561305,"Anpep"
"1425985_s_at",0.0684355000000007,6.6296565,0.676001649843448,0.514193221064609,0.999954907561919,-4.96823296543016,"Masp1"
"1454760_at",0.0362760000000013,10.1960155,0.675995446936506,0.514196998309394,0.999954907561919,-4.96823581098652,"Htatsf1"
"1423821_at",-0.0661712499999993,7.350690625,-0.67594397331825,0.514228343683879,0.999954907561919,-4.96825942339367,"Tmem168"
"1450269_a_at",0.0545532500000006,10.831144625,0.675926268947484,0.51423912520249,0.999954907561919,-4.96826754452325,"Pfkl"
"1456352_a_at",-0.0339599999999991,10.43365625,-0.675826946914065,0.514299612349596,0.999954907561919,-4.96831310081328,"Sf3b2"
"1437881_at",0.0564480000000001,5.3213205,0.675801370338647,0.514315189182626,0.999954907561919,-4.96832483112915,NA
"1418321_at",-0.0490629999999987,9.72747775,-0.675746271411918,0.514348746895747,0.999954907561919,-4.96835010010046,"Eci1"
"1425704_at",0.0496199999999997,8.7583695,0.675650421658294,0.514407126817152,0.999954907561919,-4.96839405351212,"Dhrs11"
"1419946_s_at",-0.0535987499999991,4.335869375,-0.675610060843965,0.514431710867514,0.999954907561919,-4.96841255995085,NA
"1456615_a_at",-0.0357914999999988,10.51947325,-0.675557262306341,0.514463871885011,0.999954907561919,-4.96843676792162,"Bptf"
"1415729_at",-0.0442577499999989,9.353698875,-0.675554090661603,0.514465803858019,0.999954907561919,-4.968438222058,"Pdpk1"
"1431428_a_at",-0.0397904999999995,8.18965725,-0.67553869305242,0.514475183206578,0.999954907561919,-4.96844528147159,"Nosip"
"1448598_at",0.0520117500000007,6.620116125,0.675521010416251,0.514485954590273,0.999954907561919,-4.96845338833686,"Mmp17"
"1421952_at",0.0501380000000001,4.972269,0.675336800223449,0.514598174335433,0.999954907561919,-4.96853783107054,"Capn6"
"1417820_at",0.0413887500000018,9.099131125,0.675232055770269,0.514661990575146,0.999954907561919,-4.96858583730146,"Tor1b"
"1436615_a_at",0.0537885000000004,3.9793665,0.675104676402591,0.514739603678879,0.999954907561919,-4.96864420865108,"Otc"
"1448583_at",0.0385570000000017,9.273516,0.674995903068203,0.514805885556972,0.999954907561919,-4.96869404612247,"Usb1"
"1427923_at",-0.0539962499999998,10.193393875,-0.67498409621146,0.514813080464923,0.999954907561919,-4.96869945532932,"Zmpste24"
"1419809_s_at",-0.0431019999999994,7.8214265,-0.674966776382432,0.514823634998304,0.999954907561919,-4.9687073901044,"Cog4"
"1454770_at",0.0477300000000005,7.259083,0.674944937346901,0.514836943676593,0.999954907561919,-4.9687173950181,"Cckbr"
"1427747_a_at",-0.056333249999999,4.611287375,-0.674839758740276,0.51490104226406,0.999954907561919,-4.96876557550762,"Lcn2"
"1425399_at",-0.0445864999999999,7.508414,-0.674838650767216,0.51490171751722,0.999954907561919,-4.96876608301549,"Flvcr1"
"1421983_s_at",0.0393997500000002,4.485563125,0.674828563224975,0.514907865384953,0.999954907561919,-4.9687707035878,"Hnf4a"
"1451705_a_at",-0.0446437499999999,4.971153875,-0.674750636802462,0.514955359242933,0.999954907561919,-4.96880639552543,"Oprm1"
"1418786_at",0.0575187500000003,7.074218625,0.674694184371209,0.514989766976341,0.999954907561919,-4.96883224964995,NA
"1419631_at",0.0424365000000009,10.76566425,0.674516115146326,0.515098309123941,0.999954907561919,-4.96891378939948,"Was"
"1433860_at",-0.0441284999999996,8.70975475,-0.674420279485626,0.515156731453636,0.999954907561919,-4.96895766567446,"6030458C11Rik"
"1428905_at",-0.0329110000000004,10.09497,-0.674355045852993,0.515196500767518,0.999954907561919,-4.96898752832525,"Rraga"
"1417257_at",-0.0540269999999998,5.44253975,-0.674338640382505,0.515206502559004,0.999954907561919,-4.96899503801954,"Cel"
"1426349_s_at",-0.0360457499999997,8.744963875,-0.674239952979518,0.515266670970867,0.999954907561919,-4.96904020931467,"Tmpo"
"1423995_at",-0.0330714999999995,7.6988155,-0.674211019715934,0.515284311999336,0.999954907561919,-4.96905345156925,"Kif1b"
"1427367_at",0.0586462500000001,6.625640875,0.674144694223729,0.515324752974967,0.999954907561919,-4.96908380570575,"Cracr2b"
"1420473_at",-0.0335377499999992,11.884221625,-0.674090493532508,0.515357802446694,0.999954907561919,-4.96910860891772,"Mtpn"
"1418949_at",0.0444175000000006,7.547022,0.674062679693139,0.515374762736297,0.999954907561919,-4.96912133634717,"Gdf15"
"1449684_at",0.0612397500000008,5.674667875,0.673956819545798,0.515439317068193,0.999954907561919,-4.96916977300841,NA
"1431379_a_at",0.0387010000000003,4.80872525,0.673808706719871,0.515529645537599,0.999954907561919,-4.96923753124044,"Slc13a1"
"1451502_at",0.0523605000000017,7.278314,0.673667955542131,0.515615493198969,0.999954907561919,-4.96930190949135,"Pla2g10"
"1420667_at",0.0403497500000007,5.841321125,0.673629444525631,0.515638983522184,0.999954907561919,-4.96931952199341,"Doc2b"
"1428031_at",-0.0420762499999998,4.723669625,-0.673562316137705,0.51567993093615,0.999954907561919,-4.96935022014302,"Mchr1"
"1448104_at",-0.1162875,6.58694825,-0.673430566968439,0.515760301818712,0.999954907561919,-4.96941046184069,"Aldh6a1"
"1416539_at",0.0526155000000003,6.78862925,0.673282255573149,0.515850785121286,0.999954907561919,-4.96947826407809,"Siae"
"1416045_a_at",-0.0343854999999987,9.96002,-0.673226697398706,0.515884683055966,0.999954907561919,-4.96950365972966,"Smarcb1"
"1423396_at",0.0577715000000004,6.31524125,0.67315335879208,0.515929431479886,0.999954907561919,-4.9695371799836,"Agt"
"1424226_at",0.0476660000000012,8.8083445,0.67311975172498,0.515949938008289,0.999954907561919,-4.96955253940184,"Dglucy"
"1423004_at",-0.0440157499999994,5.177278125,-0.672990739035587,0.516028664148189,0.999954907561919,-4.96961149570042,"Vipr1"
"1420619_a_at",0.0677610000000018,10.83821775,0.672818290275081,0.516133907080575,0.999954907561919,-4.96969028584106,"Tle5"
"1434034_at",-0.0608449999999996,6.87542725,-0.672785668875968,0.516153816883478,0.999954907561919,-4.96970518822949,"Cerk"
"1416883_at",0.038058250000002,11.463251375,0.67276300587656,0.516167649051615,0.999954907561919,-4.96971554096,"Clptm1"
"1428109_at",-0.0414577499999987,8.753410125,-0.672758391119617,0.516170465656286,0.999954907561919,-4.96971764899865,"Vps11"
"1425770_at",0.0636172500000004,5.048859625,0.672748188206169,0.516176693010118,0.999954907561919,-4.96972230968324,"Cklf"
"1450244_a_at",0.0426922500000014,9.173413125,0.672443306662535,0.516362798370338,0.999954907561919,-4.96986155055219,"Map4k2"
"1418348_a_at",0.0381102500000005,7.756064625,0.672438946653936,0.516365460091725,0.999954907561919,-4.96986354138441,"Ascc2"
"1417563_at",0.03985225,7.648837875,0.672222009622312,0.516497907336045,0.999954907561919,-4.96996258302353,"Eif4ebp1"
"1436307_at",0.0506192500000014,7.389709125,0.672213604520438,0.516503039338047,0.999954907561919,-4.9699664197669,"Myo9a"
"1416750_at",-0.0410234999999982,9.212534,-0.672171127226467,0.516528975666053,0.999954907561919,-4.9699858090646,"Sigmar1"
"1451792_a_at",-0.0572189999999982,6.87739975,-0.672096703296352,0.516574420256675,0.999954907561919,-4.97001977819613,"Pja1"
"1434419_s_at",-0.0495410000000002,9.983631,-0.672087481976585,0.516580051126906,0.999954907561919,-4.97002398682888,"Tardbp"
"1415828_a_at",-0.0363714999999986,12.006583,-0.671910691843001,0.516688012652673,0.999954907561919,-4.97010466440191,"Serp1"
"1451359_at",0.0655812500000007,7.622450125,0.671775114542033,0.516770815622772,0.999954907561919,-4.97016652192364,"Lpcat1"
"1416655_at",-0.0394732499999992,8.586432875,-0.671656816457628,0.516843071902966,0.999954907561919,-4.97022048673618,"C1galt1c1"
"1448002_x_at",-0.044236749999999,4.155827125,-0.671549239266384,0.516908785122182,0.999954907561919,-4.97026955363151,NA
"1433737_at",-0.0414022499999984,9.902696625,-0.671426382181598,0.516983838129128,0.999954907561919,-4.97032558131726,"Uhmk1"
"1424465_at",-0.0538879999999979,10.5952855,-0.671172734327721,0.517138811409481,0.999954907561919,-4.97044122607899,"Ccdc58"
"1418726_a_at",0.0390020000000009,4.1550595,0.67106650803352,0.517203721594108,0.999954907561919,-4.97048964597177,"Tnnt2"
"1425043_s_at",-0.0522887499999996,8.421860125,-0.671039877045428,0.517219995374885,0.999954907561919,-4.97050178380164,"Ccdc163"
"1420688_a_at",-0.0509369999999996,5.78822925,-0.67102720862602,0.517227736955459,0.999954907561919,-4.97050755764435,"Sgce"
"1455934_at",0.0329170000000015,7.3497545,0.671017175693932,0.517233868057692,0.999954907561919,-4.97051213025149,NA
"1455777_x_at",-0.041366499999999,8.51361475,-0.67086710263154,0.51732558255102,0.999954907561919,-4.97058052030231,"Hsd17b4"
"1450023_at",-0.0418914999999989,10.1068225,-0.670740390410548,0.517403028044128,0.999954907561919,-4.97063825400749,"Gtpbp1"
"1439382_x_at",-0.0517812499999994,5.951401625,-0.670701167377661,0.517427002250832,0.999954907561919,-4.9706561231855,"Ddr1"
"1420566_at",0.0458215000000003,4.97431075,0.670683361128134,0.51743788614391,0.999954907561919,-4.97066423502826,NA
"1419559_at",0.0517342500000002,5.315541625,0.670520607649578,0.517537373927303,0.999954907561919,-4.97073837042641,"Cyp4f14"
"1450628_at",-0.037401500000001,9.386517,-0.670485321130585,0.517558945342148,0.999954907561919,-4.97075444159369,"Slc2a8"
"1452864_at",0.0414892500000002,6.076275125,0.670483427765611,0.517560102812425,0.999954907561919,-4.97075530390144,"Med12l"
"1422440_at",-0.0423504999999999,10.319184,-0.67040263909445,0.517609492768291,0.999954907561919,-4.97079209601373,"Cdk4"
"1424891_a_at",0.0427022500000014,9.145113375,0.670297530461541,0.517673754885898,0.999954907561919,-4.97083995785118,"Zw10"
"1416557_a_at",-0.0337932500000003,10.142366875,-0.67027762338344,0.517685926363683,0.999954907561919,-4.97084902190898,"Eftud2"
"1456029_a_at",-0.0655675,8.46571,-0.670265909109867,0.517693088721192,0.999954907561919,-4.97085435552128,"Ttc7b"
"1452575_at",0.0635722500000003,4.712987875,0.670252687734465,0.517701172624082,0.999954907561919,-4.97086037523128,NA
"1429137_at",-0.0420995000000009,7.4383075,-0.670089935491131,0.517800689877125,0.999954907561919,-4.97093446793897,"Mettl18"
"1420662_at",-0.0664234999999992,6.1463035,-0.669637616254787,0.518077327094637,0.999954907561919,-4.97114030194998,"Gid4"
"1452394_at",-0.0417657499999973,9.923712125,-0.669526461257454,0.518145322687656,0.999954907561919,-4.97119086571239,"Cars"
"1419076_a_at",0.070607750000001,8.663309125,0.669458566251023,0.518186857953838,0.999954907561919,-4.9712217471014,"Brca2"
"1426490_at",-0.0426082499999999,9.918146875,-0.669412390557812,0.518215107406452,0.999954907561919,-4.97124274808652,"Bfar"
"1421428_at",0.0635305000000005,5.77124775,0.669378268498838,0.518235983254357,0.999954907561919,-4.97125826618192,"Slc5a7"
"1416974_at",0.034126750000001,8.466020625,0.66937174095059,0.518239976860233,0.999954907561919,-4.97126123471304,"Stam2"
"1423349_at",-0.045041499999999,7.97909225,-0.669261439547484,0.518307462911377,0.999954907561919,-4.97131139257369,"Socs5"
"1418540_a_at",0.0753190000000009,7.10601,0.6692476026506,0.518315929153185,0.999954907561919,-4.9713176841725,"Ptpre"
"1429555_at",0.0697037500000007,8.412135875,0.669088326203029,0.518413389958469,0.999954907561919,-4.97139009844193,"Cldnd1"
"1416665_at",0.0427310000000015,9.42612225,0.669082649424896,0.51841686376459,0.999954907561919,-4.97139267908016,"Coq7"
"1423928_at",-0.0396264999999985,9.3553745,-0.668982717225914,0.518478017817485,0.999954907561919,-4.97143810464197,"Ubac2"
"1454940_at",0.0401085000000005,4.728552,0.668935918522864,0.518506658017606,0.999954907561919,-4.97145937557393,NA
"1450859_s_at",-0.0459684999999999,8.79020975,-0.668750311689443,0.518620256286758,0.999954907561919,-4.97154372456054,"Ube2d3"
"1417143_at",0.0551820000000007,5.46785225,0.66874134466214,0.51862574481598,0.999954907561919,-4.97154779909945,"Lpar1"
"1424663_at",-0.0461879999999991,7.291659,-0.668732683929507,0.518631045901543,0.999954907561919,-4.97155173441482,"Fam222b"
"1427101_at",0.0531319999999996,5.912805,0.668691790310316,0.518656076619301,0.999954907561919,-4.97157031529195,"Metrn"
"1429318_a_at",-0.0575707499999996,9.647478625,-0.668556609354359,0.518738825127259,0.999954907561919,-4.97163173044676,"Qk"
"1431725_at",0.0492840000000003,5.8461755,0.668457471168705,0.518799515726193,0.999954907561919,-4.97167676373086,"Fmn2"
"1422037_at",0.0421097500000011,6.783464125,0.66839988385146,0.518834771580651,0.999954907561919,-4.97170291991711,"Dlx3"
"1428995_at",0.0491230000000008,7.60068,0.66834574515645,0.518867917437161,0.999954907561919,-4.97172750791785,"Smpd5"
"1417925_at",0.0320217499999988,6.958123375,0.668248372617386,0.518927535944371,0.999954907561919,-4.97177172685902,"Ccl22"
"1417616_at",0.0420930000000009,5.5131555,0.668222022374036,0.51894367017005,0.999954907561919,-4.97178369208417,"St6galnac2"
"1454114_a_at",0.0400515000000012,4.16465075,0.668189050614194,0.518963859164266,0.999954907561919,-4.97179866344585,"Slc9b1"
"1420230_at",0.0534325000000003,5.01812225,0.668069279868016,0.519037200131553,0.999954907561919,-4.97185304178903,NA
"1416218_x_at",0.0391925000000023,10.01218125,0.667959437564415,0.519104466900307,0.999954907561919,-4.97190290482941,"Rpl37a"
"1435231_at",0.0358872499999999,8.672044375,0.667881936731741,0.519151931071396,0.999954907561919,-4.97193808205278,"Coq4"
"1452386_at",0.0468375000000002,6.0177885,0.667831760127358,0.51918266232581,0.999954907561919,-4.97196085502373,"Sall3"
"1417260_at",0.0354712500000014,11.656553875,0.667800962262617,0.519201525378858,0.999954907561919,-4.97197483208,"U2af2"
"1424238_at",0.0497685000000013,10.1802185,0.667771872483753,0.519219342639718,0.999954907561919,-4.97198803342799,"Sirt7"
"1416211_a_at",-0.0348289999999997,6.0012875,-0.66775721478332,0.519228320504013,0.999954907561919,-4.97199468510421,"Ptn"
"1422873_at",0.0370729999999997,4.868248,0.667683985662661,0.519273174839389,0.999954907561919,-4.97202791460109,"Prg2"
"1448178_a_at",-0.0437272499999971,13.063542625,-0.667667816151664,0.519283079306967,0.999954907561919,-4.97203525147545,"Cct3"
"1448692_at",0.0837940000000002,8.1973455,0.667599703100544,0.519324802491033,0.999954907561919,-4.97206615587087,"Ubqln4"
"1425485_at",-0.0568999999999995,8.89967975,-0.667585454227903,0.519333531002367,0.999954907561919,-4.97207262054583,"Mtmr6"
"1423885_at",0.0528940000000016,8.057042,0.667559793538089,0.519349250334543,0.999954907561919,-4.97208426242314,"Lamc1"
"1418630_at",0.0551830000000009,5.4146555,0.667491226193641,0.519391254994197,0.999954907561919,-4.97211536847357,"Khdrbs1"
"1419451_at",-0.0340717499999985,9.156184375,-0.6673919509863,0.519452075012608,0.999954907561919,-4.97216040034327,"Fzr1"
"1415698_at",-0.0392109999999987,8.30726525,-0.667364415221182,0.519468945290484,0.999954907561919,-4.97217288969159,"Golm1"
"1427476_a_at",-0.0950462499999998,7.620157375,-0.667318619192131,0.519497003767521,0.999954907561919,-4.97219366030467,"Trim32"
"1449664_s_at",0.0389860000000015,10.185863,0.66724338484995,0.519543100576134,0.999954907561919,-4.97222777981063,"Rnf20"
"1460274_at",0.0901092500000012,6.157407625,0.667192050960002,0.519574554744577,0.999954907561919,-4.97225105827318,"Tex19.2"
"1423615_at",0.0372015000000012,10.5078815,0.667120737565837,0.519618252974192,0.999954907561919,-4.972283394241,"Rnf115"
"1422108_at",0.0659392500000004,5.476761375,0.667061236885155,0.519654714481226,0.999954907561919,-4.97231037157134,"Ppp1r3a"
"1449771_at",0.0426355000000004,7.25502525,0.667011481944457,0.519685205051786,0.999954907561919,-4.9723329285922,NA
"1430500_s_at",-0.0703722499999997,9.439484625,-0.666955607391625,0.519719447081677,0.999954907561919,-4.97235825823839,"Mtx2"
"1424905_a_at",-0.065091749999999,9.213116125,-0.666930105535751,0.519735076025627,0.999954907561919,-4.97236981838595,"Slc39a11"
"1439013_x_at",0.0440517499999996,7.159759125,0.666883346002479,0.519763733573681,0.999954907561919,-4.97239101375164,"Acyp1"
"1451166_a_at",-0.0593384999999979,9.45405075,-0.666817662239409,0.51980399081644,0.999954907561919,-4.97242078495119,"Sgf29"
"1422564_at",0.0364775000000002,5.38659325,0.666753629472513,0.519843237958667,0.999954907561919,-4.97244980533492,"Actl6b"
"1417218_at",-0.0367687499999992,8.225080625,-0.666716720462957,0.519865861133166,0.999954907561919,-4.97246653179918,"Calhm2"
"1422502_at",-0.0375449999999992,10.9681925,-0.666679996619287,0.519888371392843,0.999954907561919,-4.97248317353552,"Parp1"
"1428084_at",0.0362262500000013,10.234853625,0.666654603889921,0.519903936468089,0.999954907561919,-4.97249468000168,"Krr1"
"1419045_at",-0.0543657499999989,5.007836125,-0.666609308491752,0.519931702044467,0.999954907561919,-4.97251520420278,"Slc25a23"
"1422134_at",0.16553,7.10260975,0.666554409409379,0.519965355755646,0.999954907561919,-4.97254007835831,"Fosb"
"1439803_at",0.0457134999999989,6.0895645,0.666507331936262,0.519994215771054,0.999954907561919,-4.97256140718511,"Zfp865"
"1420592_a_at",-0.0374195000000014,11.3687955,-0.666457833478826,0.52002456095625,0.999954907561919,-4.97258383141867,"Anp32e"
"1426617_a_at",0.0483482500000007,6.052456625,0.666392978234717,0.520064322262705,0.999954907561919,-4.97261321048745,"Ttyh1"
"1417319_at",0.0354620000000008,4.48664025,0.666281288654467,0.520132800898089,0.999954907561919,-4.97266379931429,"Nectin3"
"1439407_x_at",0.0403332499999997,12.625614125,0.66620960897205,0.520176751663038,0.999954907561919,-4.97269626204614,NA
"1423042_at",-0.0479532499999994,11.774516375,-0.666162086078867,0.520205891786736,0.999954907561919,-4.97271778279768,"Ddx3x"
"1435250_at",0.035699000000001,8.9175885,0.666142158624586,0.520218111207255,0.999954907561919,-4.97272680654442,"Ints8"
"1417182_at",0.0563067500000008,7.327941625,0.666053696593148,0.520272357767088,0.999954907561919,-4.97276686190741,"Dnaja2"
"1421283_at",0.04941275,5.198176375,0.665762389945374,0.520451016193383,0.999954907561919,-4.97289873142588,"Bmp5"
"1448727_at",0.0446460000000005,8.1835585,0.665756952298462,0.520454351450187,0.999954907561919,-4.97290119246918,"Tle6"
"1424233_at",0.0432267500000007,4.186630125,0.665723576049025,0.520474823518146,0.999954907561919,-4.97291629795033,"Meox2"
"1417926_at",-0.0439647499999981,9.557174875,-0.66566692077162,0.520509575394106,0.999954907561919,-4.97294193755778,"Ncapg2"
"1450289_at",0.0533672500000009,6.278346875,0.665146351124131,0.52082895306189,0.999954907561919,-4.97317743321587,"Foxd2"
"1450912_at",-0.0532674999999993,3.93428225,-0.665140558258609,0.520832507731202,0.999954907561919,-4.97318005287755,"Ms4a1"
"1452225_at",-0.0645187499999982,9.120409625,-0.664898519729454,0.520981042438523,0.999954907561919,-4.97328948996539,"Sppl2a"
"1425577_at",-0.0467222499999996,8.264568375,-0.664743640177759,0.521076102449396,0.999954907561919,-4.97335949982067,"Zmym5"
"1437225_x_at",0.0494347500000021,6.842549125,0.664729086560102,0.521085035514297,0.999954907561919,-4.97336607771642,"Gnai3"
"AFFX-PheX-M_at",0.0427405000000007,4.4577365,0.664724560645585,0.521087813556087,0.999954907561919,-4.9733681232982,NA
"1418330_at",-0.0336577499999997,9.735153375,-0.664516283696442,0.521215665098717,0.999954907561919,-4.9734622450629,"Ctcf"
"1436567_a_at",-0.0393239999999979,12.732536,-0.664507712329189,0.521220927062039,0.999954907561919,-4.97346611796152,"Ndufa7"
"1450551_x_at",0.0378905000000006,3.95315525,0.664377106853965,0.521301109681595,0.999954907561919,-4.97352512544275,NA
"1451980_at",-0.0435574999999984,8.02675575,-0.664341961993447,0.521322687416791,0.999954907561919,-4.97354100211495,"Casd1"
"1427460_at",-0.0477879999999991,8.0475385,-0.664188441183054,0.521416950131875,0.999954907561919,-4.9736103463271,"Taf4"
"1450993_at",0.0396625000000011,7.48813225,0.664181067337787,0.521421477972642,0.999954907561919,-4.97361367668063,"Pask"
"1421840_at",0.0829867499999998,7.304743625,0.664158408640988,0.521435391479745,0.999954907561919,-4.97362391014159,"Abca1"
"1449155_at",-0.0582304999999991,7.92694,-0.664156300538832,0.521436685964975,0.999954907561919,-4.9736248622186,"Polr3g"
"1450439_at",-0.0448499999999998,7.516495,-0.664022952268723,0.521518572670979,0.999954907561919,-4.97368508052459,"Hcfc1"
"1417711_at",0.0533100000000015,6.55693525,0.663883329455718,0.521604320640057,0.999954907561919,-4.97374812083754,"Gm9905"
"1448172_at",-0.0465710000000006,12.71387225,-0.663877289441748,0.521608030243742,0.999954907561919,-4.97375084766504,"Mdh1"
"1426639_a_at",0.0614319999999999,5.77656725,0.663678115917398,0.521730365694749,0.999954907561919,-4.97384075430941,"Tcf7l2"
"1416898_a_at",0.0395769999999991,8.9267305,0.663664051216324,0.521739005094853,0.999954907561919,-4.97384710219084,"Irf3"
"1426822_at",0.0501347499999991,8.382971875,0.663645813561687,0.52175020790485,0.999954907561919,-4.97385533329148,"Rhot2"
"1452656_at",-0.0730209999999986,7.1321915,-0.663572889169655,0.521795004461563,0.999954907561919,-4.97388824385224,"Zdhhc2"
"1436032_at",0.0752587500000009,6.799827625,0.663572389987667,0.521795311110783,0.999954907561919,-4.97388846912053,NA
"1431711_a_at",-0.11548675,5.634966375,-0.663538262042127,0.521816276279227,0.999954907561919,-4.97390386984837,"Kazn"
"1416813_at",-0.0349137499999983,9.020521875,-0.663448945907589,0.52187114651915,0.999954907561919,-4.97394417171704,"Tia1"
"1448520_at",-0.0416414999999998,7.24417325,-0.66342020707886,0.521888802583951,0.999954907561919,-4.97395713843464,"Dclre1b"
"1438381_x_at",-0.037956249999999,5.747851125,-0.6633893003143,0.521907790943293,0.999954907561919,-4.97397108275056,NA
"1420610_at",-0.0769639999999992,8.102162,-0.66325707312081,0.52198903272202,0.999954907561919,-4.97403073366099,"Prkacb"
"1426398_at",-0.0321534999999984,9.419464,-0.663234885687446,0.522002665649658,0.999954907561919,-4.97404074191951,"Ube2w"
"1425658_at",0.039584,4.589378,0.66317373924138,0.522040237788788,0.999954907561919,-4.97406832218632,"Cd109"
"1420297_at",0.0435665000000006,4.213669,0.663141888952819,0.522059809201531,0.999954907561919,-4.97408268744992,NA
"1427388_at",-0.0408704999999995,5.141954,-0.663031493268668,0.52212764867513,0.999954907561919,-4.97413247388124,"Lrrc2"
"1417908_s_at",-0.0429977499999973,9.319045125,-0.663001280312933,0.522146215810675,0.999954907561919,-4.97414609808909,"Ube2l3"
"1430032_at",0.0508065000000003,6.9133615,0.662953584239803,0.522175527856426,0.999954907561919,-4.97416760499976,"Rbm4b"
"1424022_at",-0.082624499999999,7.7334265,-0.662942069213948,0.522182604664202,0.999954907561919,-4.97417279710057,"Osgin1"
