"ID_REF"	"GSM958123"	"GSM958124"	"GSM958125"	"GSM958126"	"GSM958127"	"GSM958128"	"GSM958129"	"GSM958130"
"1434147_at"	7.668288	7.741828	7.915764	7.766513	7.794458	7.863787	7.899663	7.989922
"1434148_at"	6.57812	6.795311	6.365205	6.780507	6.511767	6.820204	6.018128	6.328756
"1434149_at"	6.088525	6.118908	6.083187	6.133206	6.000384	6.17717	5.89406	6.282456
"1434150_a_at"	6.285123	6.67954	6.334957	6.684556	5.453429	6.802144	6.477488	6.484264
"1434151_at"	7.102532	7.415625	7.348551	7.557319	6.855979	7.550222	7.330445	7.629378
"1434155_a_at"	10.365342	10.093212	10.048561	10.186634	10.25102	10.163261	10.097026	10.157658
"1434162_at"	8.590701	8.687057	8.686637	8.850082	8.536718	8.732911	8.778443	8.801142
"1434163_at"	4.644199	4.877853	4.669411	4.621824	5.04418	4.62374	4.777804	4.748197
"1434164_s_at"	4.115752	4.150755	4.044138	4.2783	4.21476	4.251403	4.276884	4.309381
"1434167_at"	7.689902	7.718286	7.82803	7.809414	7.861854	7.681521	7.837318	7.933217
"1434175_s_at"	9.454161	9.536547	9.558952	9.486556	9.513815	9.509914	9.599467	9.502876
"1434176_x_at"	11.300802	11.402005	11.430614	11.37708	11.266435	11.507749	11.380722	11.357544
"1434177_at"	8.021597	7.574637	7.796982	7.521529	7.907337	7.653163	7.69696	7.481688
"1434180_at"	6.864876	6.274847	7.077696	7.468512	6.176745	7.416164	6.799407	6.408806
"1434181_at"	5.752086	5.364203	6.081553	6.030425	5.238445	5.833472	5.662981	5.534195
"1434184_s_at"	9.92013	9.839931	9.853873	9.725475	9.972062	9.866709	9.854788	9.628544
"1434190_at"	10.251354	10.093557	10.099873	10.216267	10.315275	10.008791	10.269596	10.169908
"1434195_at"	5.544806	5.384479	5.75187	5.495573	5.482224	5.499505	5.415286	5.431143
"1434196_at"	6.802843	6.377621	6.032095	6.187473	6.877762	6.368629	6.278303	6.18366
"1434198_at"	6.506909	6.282568	6.374989	6.36812	6.451938	6.568556	6.591744	6.570038
"1434199_at"	7.696872	7.541342	7.652746	7.570587	7.419695	7.533315	7.709017	7.588611
"1434204_x_at"	9.098311	8.964467	8.965117	9.172233	9.085436	9.015854	9.05343	9.19487
"1434205_at"	10.197675	10.265719	10.22328	10.291001	10.099419	10.218982	10.209011	10.200995
"1434206_s_at"	8.438424	8.672672	8.587866	8.655961	8.498794	8.593806	8.721015	8.59219
"1434210_s_at"	7.963539	7.387642	7.565262	7.436597	7.842813	7.326019	7.791416	7.308918
"1434212_at"	9.023929	9.014597	8.960934	9.046007	9.051763	8.981017	9.096234	8.982906
"1434213_x_at"	10.150894	10.183818	10.11335	10.186644	10.113518	10.144618	10.141338	10.195712
"1434214_at"	10.151464	10.534533	10.730798	10.722585	10.288503	10.425242	10.733333	10.739148
"1434215_at"	9.764492	9.448425	9.501312	9.512705	9.641704	9.602609	9.400646	9.501183
"1434216_a_at"	10.191854	10.37084	10.295832	10.378893	10.205286	10.346482	10.277868	10.299243
"1434224_at"	8.856103	9.005793	8.929046	8.927668	8.90212	8.858715	9.047434	8.858623
"1434227_at"	5.087333	5.178777	5.344659	5.261736	5.292387	5.292387	5.246088	5.319443
"1434229_a_at"	9.215626	9.174579	9.09696	9.181861	9.085636	9.243672	8.982218	9.043261
"1434230_at"	9.912293	9.927202	9.825859	9.930639	9.920508	9.95098	9.899468	9.90028
"1434231_x_at"	14.807533	14.753471	14.740907	14.744827	14.760255	14.738895	14.73516	14.743754
"1434235_at"	7.227398	7.256091	7.241211	7.246449	7.361014	7.312758	7.232517	7.095596
"1434237_at"	9.27511	7.505012	9.952328	9.777503	7.605287	9.790566	8.067045	7.96128
"1434239_at"	8.801209	8.627317	8.45294	8.579735	8.708933	8.531193	8.534736	8.482782
"1434243_s_at"	7.661588	7.617156	7.645534	7.668894	7.834055	7.536331	7.631965	7.70805
"1434244_x_at"	9.112191	9.055959	9.049981	9.014822	9.147276	9.09551	9.064665	9.111876
"1434250_at"	8.297319	8.459236	8.222477	8.27606	8.4943	8.06742	8.354189	8.336916
"1434251_at"	10.364042	10.235257	10.236213	10.256625	10.368338	10.290515	10.26161	10.236242
"1434254_at"	8.418733	8.312209	8.565865	8.374282	8.399319	8.367179	8.569269	8.517474
"1434256_s_at"	8.392712	8.269486	8.140738	8.028519	8.43861	8.216408	8.364932	8.058109
"1434261_at"	7.280356	7.241749	7.457268	7.357431	7.43475	7.220565	7.444901	7.380475
"1434262_at"	5.47988	5.362788	5.468374	5.389239	5.399536	5.21555	5.375078	5.487549
"1434271_at"	7.698615	7.596841	7.579786	7.605177	7.653751	7.547009	7.45701	7.594222
"1434272_at"	5.995063	5.88548	5.724167	6.01466	5.854701	6.083102	5.858683	5.97054
"1434273_at"	6.706788	6.594478	6.617557	6.651751	6.452004	6.456229	6.735857	6.649283
"1434276_x_at"	7.506694	7.58127	7.426149	7.378527	7.51139	7.464874	7.434739	7.401841
"1434278_at"	11.400097	10.865239	11.088355	10.897935	11.263801	11.063652	10.96289	11.019755
"1434279_at"	10.449228	10.19781	10.475612	10.449701	10.513801	10.463598	10.309252	10.584822
"1434280_at"	11.921171	11.231596	11.373568	11.255711	11.775151	11.338291	11.325103	11.325671
"1434281_at"	10.037522	10.050103	9.985332	10.000852	9.994565	10.077632	9.913856	10.066939
"1434282_at"	7.589479	7.209321	6.831374	7.145271	7.448636	6.979601	7.257449	7.100737
"1434287_at"	7.703681	7.513991	7.59663	7.537111	7.777565	7.475662	7.793631	7.574557
"1434291_a_at"	7.929895	7.798521	7.633149	7.690269	7.876292	7.869333	7.62721	7.716897
"1434292_at"	4.305971	4.604464	4.308562	4.572274	4.631562	4.472462	4.65025	4.216224
"1434299_x_at"	8.672694	8.640161	8.741052	8.865913	8.667205	8.617417	8.613221	8.806713
"1434300_at"	8.699006	8.716561	8.670685	8.857784	8.727421	8.633297	8.732227	8.508706
"1434305_at"	9.00979	9.085695	9.088135	9.121159	9.038524	9.036889	9.044073	9.146338
"1434306_at"	8.103871	8.22585	8.018249	8.241623	8.211393	8.083912	8.17355	8.13585
"1434309_at"	8.426077	8.382394	8.328206	8.325704	8.67741	8.383705	8.554903	8.33927
"1434311_at"	7.901853	7.810676	8.067928	7.758022	7.994068	7.851722	8.078933	7.928395
"1434312_at"	11.439656	11.315822	11.269574	11.285662	11.298198	11.420959	11.241332	11.292098
"1434317_s_at"	8.755129	8.808328	8.653033	8.614878	8.941746	8.723563	8.696951	8.736355
"1434319_at"	5.286066	5.436493	5.583939	5.550919	5.448048	5.410518	5.54112	5.473602
"1434320_at"	7.454556	7.311553	7.235884	7.457878	7.531394	7.24052	7.457878	7.425618
"1434323_at"	4.960388	4.994092	4.835948	4.8902	5.407435	4.922778	4.990761	4.906562
"1434324_x_at"	5.16435	5.198726	5.208832	5.145924	5.306874	5.19322	5.260357	5.120302
"1434325_x_at"	4.680617	4.79129	4.760896	4.6899	4.659365	4.823631	4.730126	4.696033
"1434326_x_at"	6.115666	6.075684	6.401719	6.179127	6.242607	5.961398	6.386482	6.39281
"1434328_at"	10.752921	11.009572	11.095667	11.028612	10.629799	11.074634	11.01556	11.038138
"1434329_s_at"	10.186986	10.052367	9.982735	10.01534	10.022454	10.064198	10.096743	9.972948
"1434330_at"	8.881884	8.830729	8.723727	8.747035	8.91356	8.666352	8.708919	8.700825
"1434332_at"	9.584819	9.498018	9.423379	9.459	9.592204	9.478511	9.441678	9.491191
"1434333_a_at"	8.010447	7.832837	7.794757	7.830305	7.602375	7.961654	7.729648	7.672707
"1434334_at"	9.516868	9.391243	9.210835	9.381109	9.465541	9.349922	9.325835	9.315813
"1434335_at"	9.651878	9.40197	9.412589	9.33578	9.457527	9.378303	9.470078	9.325414
"1434336_s_at"	9.419462	9.503508	9.484562	9.496162	9.487188	9.697382	9.449636	9.571252
"1434340_at"	9.601151	9.432513	9.417457	9.376638	9.628294	9.354069	9.451032	9.420672
"1434341_x_at"	9.986475	9.848516	9.938301	9.926277	10.032386	9.746121	9.925117	9.900016
"1434342_at"	4.460533	4.65548	4.438822	4.565071	4.766473	4.532566	4.541249	4.620023
"1434343_at"	7.425069	7.75909	7.555559	7.590981	7.585798	7.606788	7.575435	7.593907
"1434345_at"	5.666849	5.472081	5.652376	5.489021	5.538721	5.412582	5.884081	5.719002
"1434348_at"	8.331111	8.628462	8.600559	8.564978	8.478078	8.580141	8.685577	8.566469
"1434353_at"	7.44714	7.497454	7.079351	7.373116	7.399911	7.447664	7.182947	7.311092
"1434356_a_at"	11.630747	11.79314	11.876037	11.83709	11.624249	11.916886	11.76357	11.91225
"1434357_a_at"	9.651351	9.358797	9.297557	9.338927	9.514114	9.333123	9.286321	9.257105
"1434358_x_at"	14.444283	14.434565	14.580755	14.4188	14.442286	14.511255	14.48545	14.455638
"1434363_x_at"	8.329186	8.12378	8.260967	8.143135	8.234947	8.245418	8.193767	8.273566
"1434364_at"	7.393631	7.155144	7.348558	6.881074	7.461703	7.230842	7.084766	7.100914
"1434366_x_at"	4.531952	4.529607	4.648129	4.575572	4.672614	4.570118	4.677497	4.699547
"1434367_s_at"	12.869332	12.697705	12.767794	12.711015	12.75314	12.777625	12.708987	12.760131
"1434369_a_at"	4.372828	4.325203	4.015524	4.345346	3.94279	4.309772	4.181773	4.336524
"1434370_s_at"	9.863359	9.571693	9.411513	9.624169	9.703572	9.65266	9.425422	9.551934
"1434372_at"	13.533108	13.88174	13.775691	13.94558	13.515533	13.881935	13.753235	13.90487
"1434377_x_at"	14.902144	14.892233	14.899151	14.896768	14.886616	14.91077	14.897776	14.91636
"1434378_a_at"	7.925775	7.828289	7.934317	8.006832	7.911976	7.961258	7.920258	7.964377
"1434379_at"	7.540847	7.51995	7.596104	7.597533	7.55864	7.487253	7.676811	7.443865
"1434380_at"	9.704574	10.194586	9.951809	10.399723	9.595525	10.204064	9.935851	10.406558
"1434386_at"	8.082741	7.773048	7.641542	7.739505	8.018303	7.735296	7.82829	7.723188
"1434390_at"	7.529383	7.008347	7.153257	7.287169	7.286691	7.251646	7.050531	7.285877
"1434391_at"	8.87888	8.479381	8.700115	8.690891	8.435945	8.895882	8.641369	8.647187
"1434392_at"	10.205021	10.240713	10.223985	10.23314	10.27788	10.190168	10.200115	10.19988
"1434393_at"	8.439168	8.25611	8.178918	8.274465	8.223834	8.254963	8.192723	8.270321
"1434396_a_at"	13.52076	13.533059	13.556996	13.58635	13.535376	13.523727	13.579603	13.631375
"1434400_at"	8.506683	8.516628	8.508737	8.405083	8.629173	8.533217	8.511387	8.444786
"1434402_at"	7.168538	6.932781	7.019999	6.94535	6.999431	7.108684	7.014378	6.999431
"1434403_at"	8.493373	8.271505	8.30015	8.058627	8.412983	8.39182	8.276478	8.131274
"1434410_at"	7.365664	7.130461	7.656201	7.358258	7.49081	7.246155	7.471384	7.445024
"1434412_x_at"	9.664567	9.660619	9.706936	9.656651	9.741089	9.703481	9.644507	9.705177
"1434416_a_at"	7.96636	8.010999	7.966219	7.935008	7.997381	7.916873	7.885055	7.806647
"1434417_at"	7.731318	7.528909	7.430872	7.615528	7.553523	7.699865	7.628627	7.28118
"1434419_s_at"	10.114958	10.08074	9.951202	9.886706	10.069828	10.007932	9.926138	9.831544
"1434420_x_at"	10.47646	10.539207	10.504004	10.477995	10.323331	10.497414	10.371025	10.515679
"1434425_at"	3.900164	3.921968	3.883923	3.898051	3.870577	3.925853	3.931585	3.950509
"1434427_a_at"	8.5307	8.799465	8.458642	8.423777	8.539503	8.937739	8.366273	8.421249
"1434432_at"	6.904374	7.015909	6.9529	6.866902	7.020326	6.679968	6.947356	6.929561
"1434433_x_at"	6.93815	6.503618	6.79615	6.844109	6.912075	6.776091	6.778502	6.900311
"1434434_s_at"	11.577549	11.493786	11.412604	11.417647	11.565755	11.558904	11.398983	11.440226
"1434435_s_at"	13.166212	12.942677	13.019125	12.924995	13.107934	12.944903	12.953395	12.935902
"1434436_at"	4.699884	4.905934	4.868884	4.781965	4.993671	4.722455	4.802162	4.757443
"1434437_x_at"	11.423169	11.280091	11.463084	11.493577	11.426218	11.279494	11.50226	11.556759
"1434438_at"	10.174387	10.506441	10.246695	10.625342	10.120849	10.489086	10.323955	10.547478
"1434440_at"	4.680892	4.708435	4.802857	4.805147	5.022163	4.700185	4.824533	4.857302
"1434442_at"	5.152885	4.79745	4.880937	4.995497	4.812235	5.030659	4.409825	4.467862
"1434445_at"	5.235644	4.898963	4.967945	4.684034	5.107665	4.975139	4.975431	4.778214
"1434449_at"	4.765588	4.712481	4.839404	4.747127	4.96718	4.738769	5.008355	4.760345
"1434453_at"	8.616029	8.449246	8.316716	8.489857	8.546678	8.471184	8.284864	8.421481
"1434465_x_at"	9.022361	8.749345	8.446013	8.425085	8.893495	8.723495	8.169933	8.360373
"1434466_at"	5.185508	4.992553	5.231205	5.211254	5.210658	5.069186	5.191407	5.167095
"1434467_at"	6.248311	5.878553	6.350386	6.144084	6.260525	5.880013	6.230195	6.156096
"1434468_at"	10.347439	10.216013	10.073372	10.189335	10.363125	10.227942	10.245685	10.157228
"1434469_at"	8.831907	8.689987	8.66091	8.77721	8.855768	8.724826	8.739753	8.663461
"1434471_at"	8.400438	8.348248	8.161954	8.160128	8.217982	8.407709	8.110905	8.044869
"1434472_at"	9.30968	9.226139	9.311529	9.266758	9.293587	9.238372	9.257169	9.163085
"1434479_at"	6.341526	6.254324	6.495246	6.356583	6.533158	6.204132	6.480207	6.432867
"1434481_at"	8.923145	8.718265	8.68315	8.703396	8.940385	8.806669	8.658359	8.649065
"1434483_at"	8.149727	7.990912	8.006993	7.908291	8.131272	7.952195	7.943122	7.957163
"1434484_at"	5.603152	5.746263	5.611844	5.687569	5.714038	5.597231	5.802474	5.793326
"1434485_a_at"	10.893101	10.721778	10.886998	10.757195	10.806219	10.760082	10.780988	10.763325
"1434486_x_at"	9.807232	9.751888	9.810584	9.760932	9.762941	9.750732	9.76906	9.714001
"1434487_at"	9.755093	9.696938	9.753148	9.612871	9.828511	9.709757	9.776567	9.611286
"1434489_at"	6.773273	6.870279	6.796825	6.676127	6.84296	6.773324	6.833924	6.643469
"1434491_a_at"	11.9706	12.019403	12.296893	12.189177	11.842634	12.186148	12.050678	12.145876
"1434496_at"	8.349371	8.357362	8.430097	8.203899	8.413035	8.320114	8.423313	8.340761
"1434499_a_at"	9.05171	8.88002	9.217034	9.205195	8.788477	9.304678	8.753992	8.868236
"1434500_at"	6.534738	6.229596	6.973853	6.974744	6.230559	7.002092	6.725308	6.408646
"1434502_x_at"	4.927067	5.386859	5.288633	5.195212	5.170701	5.115874	5.205769	5.137234
"1434503_s_at"	10.345277	10.144267	10.238598	10.380639	10.120668	10.322362	10.07814	10.104644
"1434507_at"	11.443685	11.158601	11.005245	11.018079	11.412194	11.131928	11.030813	10.951366
"1434510_at"	6.717397	6.488549	6.071541	6.278147	6.899151	6.364774	6.154527	6.325886
"1434511_at"	8.438559	8.448959	8.309956	8.547598	8.255101	8.423935	8.158416	8.467949
"1434512_x_at"	10.15917	9.975813	10.093941	10.074271	10.010767	10.093496	9.972727	10.106795
"1434513_at"	8.73434	8.431047	8.31085	8.383308	8.460267	8.649245	8.311382	8.264053
"1434514_at"	9.475776	9.602056	9.587174	9.612382	9.38773	9.530245	9.75319	9.503424
"1434515_at"	8.091184	7.957839	8.013519	8.067027	8.195694	7.987188	8.036027	8.020003
"1434516_at"	8.750229	8.86182	8.848431	8.793152	8.826674	8.737692	8.818694	8.78299
"1434517_at"	7.759796	7.830844	7.685775	7.943381	7.912954	7.754496	7.894136	7.889376
"1434518_at"	8.539232	8.512608	8.556304	8.506533	8.624588	8.379924	8.501599	8.511041
"1434523_x_at"	13.377329	13.338672	13.266926	13.244455	13.321722	13.340151	13.21267	13.219437
"1434528_at"	5.48075	5.442337	5.773221	5.411975	5.877425	5.268259	5.322445	5.689512
"1434529_x_at"	9.208692	9.238472	9.271401	9.426162	9.194818	9.41361	9.241031	9.282042
"1434533_x_at"	4.379995	4.421949	4.361796	4.27376	4.262209	4.206724	4.271174	4.457311
"1434537_at"	7.304796	7.608894	7.634476	7.632487	7.686187	7.620038	7.723117	7.786996
"1434538_x_at"	10.749068	10.916135	10.833796	10.939281	10.823787	10.838707	10.952081	10.910497
"1434540_a_at"	11.445026	11.759824	11.945995	11.845766	11.422689	11.783518	11.875935	11.797656
"1434541_x_at"	12.148594	12.03966	11.999362	11.981817	12.018456	12.063463	11.908631	11.933132
"1434542_at"	7.608153	7.172796	7.116925	7.529406	7.231021	7.228402	7.243816	7.32858
"1434543_a_at"	11.967832	11.873133	11.902912	11.824655	11.98772	11.826032	11.889867	11.787705
"1434544_at"	11.890018	11.82966	11.903985	11.871737	11.956971	11.727231	11.938243	11.870703
"1434545_x_at"	11.83825	11.759778	11.784386	11.71313	11.8637	11.694553	11.736036	11.657759
"1434546_at"	9.496326	9.351028	9.331281	9.190691	9.513234	9.456293	9.405385	9.207303
"1434547_at"	7.745695	7.473373	7.538963	7.576997	7.693564	7.49064	7.49989	7.533878
"1434549_at"	8.595001	8.480763	8.451669	8.543566	8.575941	8.529886	8.587257	8.541452
"1434551_at"	10.528483	10.421919	10.422748	10.445747	10.449334	10.346783	10.411496	10.446933
"1434552_at"	7.956323	7.914566	7.909256	7.984284	7.904552	7.952645	8.067108	7.720123
"1434553_at"	4.116186	4.130873	4.043053	4.059171	4.271267	4.084442	4.19379	4.390406
"1434554_at"	8.131751	7.895113	7.707101	7.864125	8.10287	8.047049	7.632382	7.741919
"1434555_at"	10.922148	10.834599	10.853083	10.710878	11.01769	10.803364	10.791	10.691501
"1434557_at"	7.752791	7.548236	8.065622	7.930609	7.779445	7.487646	7.996339	7.847549
"1434560_at"	6.964224	7.267933	7.309236	7.270669	7.266211	7.420433	7.256433	7.299987
"1434561_at"	9.311561	9.02161	8.979261	8.971582	9.164143	8.977661	9.082103	9.041279
"1434563_at"	6.858267	6.485479	6.500306	6.395352	6.63082	6.347376	6.345513	6.281676
"1434569_at"	7.246036	6.965074	7.170157	7.153935	7.191309	7.145616	7.226903	7.126425
"1434575_at"	7.216194	7.021301	7.49283	7.223253	7.044136	7.125347	7.347502	7.319752
"1434578_x_at"	12.765321	12.71379	13.036552	12.812478	12.636628	13.007184	12.746418	12.849216
"1434579_x_at"	11.921324	11.953908	11.879281	11.942604	11.97544	11.862668	11.979084	11.960528
"1434585_at"	7.811542	7.82257	7.820268	7.787985	7.821686	7.81377	7.843412	7.926214
"1434586_a_at"	10.805537	10.865916	10.749262	10.847836	10.660803	10.79415	10.914688	10.88416
"1434587_x_at"	9.073066	9.216164	9.137936	9.123391	8.937516	9.021811	9.159764	9.075081
"1434588_x_at"	9.696591	9.764273	9.788511	9.734356	9.655227	9.670467	9.738199	9.767894
"1434589_x_at"	9.779741	9.791421	9.823572	9.833001	9.78264	9.910266	9.692657	9.81944
"1434596_at"	6.461955	6.50839	6.345563	6.574713	6.55607	6.597863	6.529073	6.626308
"1434597_at"	11.009481	10.854839	10.864703	10.767231	11.02686	10.800153	10.867249	10.798468
"1434598_at"	11.586862	11.435665	11.297988	11.38247	11.551781	11.458526	11.393821	11.359704
"1434599_a_at"	7.535854	7.484132	7.549248	7.62641	7.29821	7.686838	7.471491	7.659586
"1434600_at"	7.088713	7.688153	7.631765	7.703304	6.742073	7.656095	7.424318	7.527697
"1434604_at"	9.89934	9.717257	9.647434	9.64471	9.871563	9.739354	9.705821	9.623399
"1434605_at"	8.626641	8.547703	8.482158	8.49967	8.589076	8.528894	8.574313	8.542495
"1434606_at"	6.812145	6.873177	6.604854	6.76609	6.834167	6.920493	6.535993	6.756982
"1434607_at"	9.621178	9.991999	10.003709	10.011776	9.658704	10.090698	9.987265	9.951641
"1434608_at"	9.082755	9.124082	9.092111	9.16695	9.072387	9.040513	9.10392	9.1551
"1434609_at"	10.012962	9.876859	9.836728	9.828977	10.02875	9.835484	9.887703	9.793309
"1434610_at"	10.021308	10.053179	10.048015	9.958574	10.006809	10.211815	10.091141	10.004991
"1434611_at"	9.440851	9.475716	9.357407	9.419325	9.45179	9.606292	9.410082	9.484537
"1434612_s_at"	9.304306	9.219534	9.224094	9.176573	9.356816	9.169814	9.228809	9.09673
"1434614_at"	5.448392	5.411154	5.562631	5.335164	5.531895	5.359824	5.596171	5.6782
"1434615_x_at"	5.920892	5.869133	5.933861	5.899482	6.006424	5.946859	6.005698	6.101544
"1434616_at"	6.350067	6.346749	6.313224	6.290041	6.506441	6.282313	6.352261	6.344555
"1434617_x_at"	9.043275	9.055923	9.01771	9.020098	9.005921	8.996614	9.065314	9.058023
"1434618_at"	7.65902	7.746578	7.727365	7.816895	7.419872	7.813868	7.72442	7.879731
"1434620_s_at"	9.624012	9.506255	9.33003	9.5154	9.713078	9.587114	9.512774	9.360479
"1434623_at"	5.557105	5.411035	5.765507	5.646082	5.619902	5.407584	5.643727	5.691639
"1434624_x_at"	13.516399	13.404363	13.362751	13.381188	13.335905	13.684514	13.219072	13.348201
"1434625_at"	7.11301	7.247798	7.057683	7.019954	6.906872	7.216362	7.052397	7.073887
"1434627_at"	9.283839	9.326293	9.356449	9.153643	9.398372	9.327104	9.399255	9.295524
"1434628_a_at"	4.486023	4.335772	5.100626	4.577887	4.370756	4.901145	4.555591	4.602328
"1434633_at"	7.048356	6.917296	6.873824	7.013185	7.096257	6.917296	6.985213	6.801101
"1434637_x_at"	11.825901	12.005719	12.004961	12.047978	11.903219	11.920033	11.987033	11.975732
"1434641_x_at"	5.170209	5.191399	5.241841	5.283252	5.373686	5.142959	5.341589	5.309104
"1434642_at"	10.161157	10.307723	10.204224	10.319922	10.133903	10.14963	10.132659	10.341564
"1434643_at"	9.591396	9.575061	9.458637	9.497704	9.638025	9.62776	9.50402	9.399427
"1434644_at"	7.888445	7.732074	7.579833	7.967117	7.767066	7.902386	7.709696	7.825815
"1434646_s_at"	11.73321	11.855934	11.819974	11.848297	11.795739	11.819026	11.824173	11.824604
"1434648_a_at"	9.813359	9.993621	9.807246	10.019407	9.928024	9.931563	9.853652	9.897257
"1434649_at"	8.567235	8.600658	8.655555	8.674982	8.622258	8.514434	8.580399	8.518561
"1434651_a_at"	7.832094	7.909069	8.048943	7.89303	7.967814	7.868718	7.918974	8.125689
"1434653_at"	9.45247	9.325499	9.347671	9.198074	9.225278	9.434507	9.39556	9.230536
"1434658_at"	9.708811	9.730137	9.873015	9.83803	9.677898	9.69012	9.815119	9.883795
"1434659_at"	8.521372	8.5299	8.332624	8.436255	8.378235	8.521055	8.377546	8.37358
"1434661_at"	8.199192	8.038441	8.223624	8.179734	8.199099	8.209126	8.327705	8.41357
"1434674_at"	7.305805	7.27138	7.468391	7.399474	7.264072	7.204058	7.528094	7.303536
"1434676_at"	8.152922	8.018851	7.945163	7.973039	8.222135	7.883305	8.110259	8.063108
"1434679_at"	6.212626	6.12738	6.25368	6.298569	6.301844	6.267295	6.357842	6.469138
"1434681_at"	8.157019	8.182374	8.021493	8.241235	8.144349	8.241861	8.131143	8.182584
"1434688_x_at"	10.510217	10.456476	10.393082	10.416148	10.495294	10.283813	10.54707	10.414919
"1434690_at"	8.616498	8.447191	8.534551	8.500618	8.596419	8.595921	8.648516	8.638567
"1434691_at"	7.994921	7.735945	7.801045	7.778579	7.865967	7.750253	7.841341	7.782813
"1434692_at"	8.516875	8.817217	8.651799	8.697169	8.656769	8.77563	8.74236	8.756307
"1434694_at"	8.266162	8.099734	8.245323	8.129768	8.294457	8.186927	8.268384	7.896485
"1434695_at"	9.294939	9.019505	9.151131	9.116286	9.314018	8.888329	9.272561	9.111822
"1434697_at"	11.073833	10.847203	10.740055	10.792309	10.965206	10.843564	10.791688	10.676247
"1434698_at"	8.846185	8.980261	8.808072	8.933699	8.8816	8.867569	8.993849	9.050733
"1434702_at"	10.429879	10.740191	10.646913	10.746794	10.335307	10.746988	10.624015	10.705818
"1434703_at"	9.622597	9.441776	9.491985	9.31981	9.600908	9.420822	9.597733	9.379222
"1434704_at"	9.366985	9.6201	9.525128	9.534173	9.371954	9.765028	9.457951	9.336837
"1434705_at"	6.372744	6.286996	6.454221	6.524596	6.113307	6.754124	6.1731	6.408391
"1434709_at"	4.389487	4.414979	4.390686	4.162829	4.463686	4.305324	4.381101	4.448133
"1434714_at"	7.807014	7.677159	7.670797	7.683348	7.821081	7.521174	7.786179	7.741509
"1434719_at"	5.708203	5.576134	5.57665	5.672339	5.668727	5.554419	5.736802	5.901003
"1434731_x_at"	12.812035	12.818885	12.880825	12.903767	12.679022	12.869555	12.677646	12.862367
"1434732_x_at"	9.616793	9.623399	9.72884	9.655708	9.367841	10.077114	9.534463	9.634918
"1434735_at"	6.552559	6.451713	6.580057	6.373069	6.65216	6.492601	6.553189	6.651981
"1434736_at"	6.100642	6.100642	6.212275	6.14457	6.318153	6.112534	6.444469	6.104385
"1434739_at"	5.518483	5.106467	5.094666	5.103394	5.226259	4.982853	5.358333	5.337504
"1434743_x_at"	8.579381	8.654902	8.487176	8.744079	8.665161	8.69172	8.63234	8.667846
"1434744_at"	10.429398	10.420998	10.238972	10.079146	10.473871	10.267536	10.160451	10.106012
"1434745_at"	13.254736	13.276086	13.016977	13.115857	13.250746	13.248506	13.050615	13.148852
"1434747_at"	5.663476	5.606342	5.660087	5.552363	5.81078	5.442075	5.657537	5.903526
"1434748_at"	8.410098	8.26546	8.420749	8.470822	8.447236	8.184042	8.418414	8.4938
"1434751_at"	5.766837	5.744141	5.692648	5.74954	5.651483	5.802791	5.55429	5.626514
"1434752_at"	6.433098	6.292873	6.474407	6.530583	6.454503	6.479182	6.416828	6.390409
"1434755_at"	6.840938	7.074008	7.195704	6.906968	7.100077	6.868263	7.178531	7.280206
"1434757_at"	8.46016	8.360641	8.22313	8.224299	8.51728	8.214271	8.324664	8.321825
"1434767_at"	6.938828	6.737554	7.176857	7.305858	7.125935	6.794442	7.100951	7.126569
"1434768_at"	8.224366	7.975977	7.814133	7.893618	8.272063	8.026152	7.920488	7.836676
"1434772_at"	7.132123	7.251094	7.325182	7.194624	7.23164	7.651263	7.35499	7.171043
"1434773_a_at"	12.166215	12.312552	12.263588	12.212458	12.129437	12.353588	12.150018	12.207411
"1434775_at"	6.342085	5.996278	6.333433	6.331102	6.098475	6.298308	6.25539	6.179602
"1434776_at"	4.943672	4.413815	4.83389	4.85057	4.733559	4.87315	4.588546	4.788452
"1434777_at"	5.489115	5.416452	5.382803	5.486222	5.607281	5.440826	5.504938	5.547655
"1434783_at"	8.605557	8.233437	8.373675	8.311371	8.481599	8.376065	8.396899	8.354189
"1434784_s_at"	9.35048	8.836336	8.967994	8.949525	9.145532	9.161893	9.075556	8.901235
"1434785_at"	5.253512	5.279465	5.591717	5.392521	5.642232	5.176134	5.732473	5.350619
"1434787_at"	8.166155	7.971074	8.18275	7.962337	8.238956	7.796515	8.340391	7.995677
"1434790_a_at"	11.556739	11.548457	11.5908	11.551588	11.434612	11.54042	11.638147	11.604214
"1434791_at"	7.760685	7.773048	7.721005	7.75396	7.721779	7.689028	7.669565	7.709765
"1434793_at"	7.167881	7.519548	7.288739	7.397557	7.268332	7.387899	7.210539	7.282097
"1434796_at"	9.047427	8.718749	8.683054	8.814721	8.895718	8.723187	8.66835	8.719123
"1434799_x_at"	14.058445	14.258634	14.177277	14.233385	14.010289	14.243196	14.172337	14.215192
"1434801_x_at"	13.824485	13.930366	13.991666	14.025911	13.869868	13.904986	14.023957	14.04047
"1434803_a_at"	5.861217	6.049198	5.909302	5.909953	6.102576	5.925474	6.077796	5.992877
"1434805_at"	8.540948	8.341197	8.395207	8.272527	8.487859	8.460533	8.516877	8.301697
"1434813_x_at"	11.082269	11.047913	10.813316	11.23542	11.105063	10.98968	10.850756	11.147157
